BARCODE,ARR_DESIGN,EXP_ID,GROUP_ID,INDIVIDUAL_ID,ORGAN,MATERIAL_ID,COMPOUND_NAME,COMPOUND_ABBREVIATION,COMPOUND_NO,SPECIES,EXP_TEST_TYPE,SINGLE_REPEAT_TYPE,SEX_TYPE,STRAIN_TYPE,ADMINISTRATION_ROUTE_TYPE,ANIMAL_AGE(week),SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL
3017871019,Rat230_2,685,8,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,30,mg/kg,Low
3017871020,Rat230_2,685,8,4,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,30,mg/kg,Low
3017867010,Rat230_2,685,9,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,100,mg/kg,Middle
3017867011,Rat230_2,685,9,2,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,100,mg/kg,Middle
3017867012,Rat230_2,685,9,5,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,100,mg/kg,Middle
3017867022,Rat230_2,685,10,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,100,mg/kg,Middle
3017867023,Rat230_2,685,10,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,100,mg/kg,Middle
3017867024,Rat230_2,685,10,5,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,100,mg/kg,Middle
3017871009,Rat230_2,685,11,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,100,mg/kg,Middle
3017871010,Rat230_2,685,11,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,100,mg/kg,Middle
3017871011,Rat230_2,685,11,5,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,100,mg/kg,Middle
3017871021,Rat230_2,685,12,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,100,mg/kg,Middle
3017871022,Rat230_2,685,12,2,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,100,mg/kg,Middle
3017871023,Rat230_2,685,12,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,100,mg/kg,Middle
3017867013,Rat230_2,685,13,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,300,mg/kg,High
3017867014,Rat230_2,685,13,2,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,300,mg/kg,High
3017867015,Rat230_2,685,13,5,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,300,mg/kg,High
3017867025,Rat230_2,685,14,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,High
3017867026,Rat230_2,685,14,2,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,High
3017867027,Rat230_2,685,14,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,High
3017871012,Rat230_2,685,15,2,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,High
3017871013,Rat230_2,685,15,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,High
3017871014,Rat230_2,685,15,5,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,High
3017871024,Rat230_2,685,16,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,High
3017871025,Rat230_2,685,16,2,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,High
3017871026,Rat230_2,685,16,4,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,High
3017875023,Rat230_2,686,1,2,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
3017875024,Rat230_2,686,1,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
3017875025,Rat230_2,686,1,4,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
3017876005,Rat230_2,686,2,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
3017876006,Rat230_2,686,2,2,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
3017876007,Rat230_2,686,2,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
3017874030,Rat230_2,686,3,2,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
3017875001,Rat230_2,686,3,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
3017876020,Rat230_2,686,3,5,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
3017875011,Rat230_2,686,4,2,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
3017875012,Rat230_2,686,4,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
3017875013,Rat230_2,686,4,5,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
3017875026,Rat230_2,686,5,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,10,mg/kg,Low
3017875027,Rat230_2,686,5,2,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,10,mg/kg,Low
3017875028,Rat230_2,686,5,4,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,10,mg/kg,Low
3017876008,Rat230_2,686,6,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,10,mg/kg,Low
3017876009,Rat230_2,686,6,2,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,10,mg/kg,Low
3017876010,Rat230_2,686,6,5,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,10,mg/kg,Low
3017875002,Rat230_2,686,7,2,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,10,mg/kg,Low
3017875003,Rat230_2,686,7,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,10,mg/kg,Low
3017875004,Rat230_2,686,7,4,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,10,mg/kg,Low
3017875014,Rat230_2,686,8,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,10,mg/kg,Low
3017875015,Rat230_2,686,8,4,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,10,mg/kg,Low
3017875016,Rat230_2,686,8,5,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,10,mg/kg,Low
3017875029,Rat230_2,686,9,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,30,mg/kg,Middle
3017875030,Rat230_2,686,9,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,30,mg/kg,Middle
3017876001,Rat230_2,686,9,5,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,30,mg/kg,Middle
3017876011,Rat230_2,686,10,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,30,mg/kg,Middle
3017876012,Rat230_2,686,10,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,30,mg/kg,Middle
3017876013,Rat230_2,686,10,5,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,30,mg/kg,Middle
3017875005,Rat230_2,686,11,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,30,mg/kg,Middle
3017875006,Rat230_2,686,11,2,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,30,mg/kg,Middle
3017875007,Rat230_2,686,11,4,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,30,mg/kg,Middle
3017875017,Rat230_2,686,12,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,30,mg/kg,Middle
3017875018,Rat230_2,686,12,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,30,mg/kg,Middle
3017875019,Rat230_2,686,12,5,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,30,mg/kg,Middle
3017876002,Rat230_2,686,13,2,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,High
3017876003,Rat230_2,686,13,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,High
3017876004,Rat230_2,686,13,4,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,High
3017876014,Rat230_2,686,14,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,High
3017876015,Rat230_2,686,14,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,High
3017876016,Rat230_2,686,14,5,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,High
3017875008,Rat230_2,686,15,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,High
3017875009,Rat230_2,686,15,3,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,High
3017875010,Rat230_2,686,15,4,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,High
3017875020,Rat230_2,686,16,1,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,High
3017875021,Rat230_2,686,16,2,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,High
3017875022,Rat230_2,686,16,4,Liver,A,methylene dianiline,DAPM,155,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,High
3017868022,Rat230_2,687,1,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
3017868023,Rat230_2,687,1,4,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
3017868024,Rat230_2,687,1,5,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
3017869004,Rat230_2,687,2,2,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
3017869005,Rat230_2,687,2,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
3017869006,Rat230_2,687,2,5,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
3017867028,Rat230_2,687,3,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
3017867029,Rat230_2,687,3,2,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
3017867030,Rat230_2,687,3,5,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
3017868010,Rat230_2,687,4,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
3017868011,Rat230_2,687,4,2,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
3017868012,Rat230_2,687,4,5,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
3017868025,Rat230_2,687,5,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,300,mg/kg,Low
3017868026,Rat230_2,687,5,4,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,300,mg/kg,Low
3017868027,Rat230_2,687,5,5,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,300,mg/kg,Low
3017869007,Rat230_2,687,6,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,Low
3017869008,Rat230_2,687,6,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,Low
3017869009,Rat230_2,687,6,4,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,Low
3017868001,Rat230_2,687,7,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,Low
3017868002,Rat230_2,687,7,2,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,Low
3017868003,Rat230_2,687,7,4,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,Low
3017868013,Rat230_2,687,8,2,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,Low
3017868014,Rat230_2,687,8,4,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,Low
3017868015,Rat230_2,687,8,5,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,Low
3017868028,Rat230_2,687,9,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,1000,mg/kg,Middle
3017868029,Rat230_2,687,9,2,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,1000,mg/kg,Middle
3017868030,Rat230_2,687,9,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,1000,mg/kg,Middle
3017869010,Rat230_2,687,10,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,1000,mg/kg,Middle
3017869011,Rat230_2,687,10,4,Liver,B,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,1000,mg/kg,Middle
3017869012,Rat230_2,687,10,5,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,1000,mg/kg,Middle
3017868004,Rat230_2,687,11,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,1000,mg/kg,Middle
3017868005,Rat230_2,687,11,2,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,1000,mg/kg,Middle
3017868006,Rat230_2,687,11,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,1000,mg/kg,Middle
3017868016,Rat230_2,687,12,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,1000,mg/kg,Middle
3017868017,Rat230_2,687,12,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,1000,mg/kg,Middle
3017868018,Rat230_2,687,12,4,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,1000,mg/kg,Middle
3017869001,Rat230_2,687,13,2,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,2000,mg/kg,High
3017869002,Rat230_2,687,13,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,2000,mg/kg,High
3017869003,Rat230_2,687,13,4,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,2000,mg/kg,High
3017869013,Rat230_2,687,14,2,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,2000,mg/kg,High
3017869014,Rat230_2,687,14,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,2000,mg/kg,High
3017887001,Rat230_2,687,14,5,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,2000,mg/kg,High
3017868007,Rat230_2,687,15,2,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,2000,mg/kg,High
3017868008,Rat230_2,687,15,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,2000,mg/kg,High
3017868009,Rat230_2,687,15,4,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,2000,mg/kg,High
3017868019,Rat230_2,687,16,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,2000,mg/kg,High
3017868020,Rat230_2,687,16,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,2000,mg/kg,High
3017868021,Rat230_2,687,16,4,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,2000,mg/kg,High
3017873012,Rat230_2,688,1,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
3017873013,Rat230_2,688,1,2,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
3017873014,Rat230_2,688,1,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
3017873024,Rat230_2,688,2,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
3017873025,Rat230_2,688,2,2,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
3017873026,Rat230_2,688,2,5,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
3017874006,Rat230_2,688,3,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
3017874007,Rat230_2,688,3,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
3017874008,Rat230_2,688,3,5,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
3017874018,Rat230_2,688,4,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
3017874019,Rat230_2,688,4,2,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
3017874020,Rat230_2,688,4,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
3017873015,Rat230_2,688,5,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,300,mg/kg,Low
3017873016,Rat230_2,688,5,2,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,300,mg/kg,Low
3017873017,Rat230_2,688,5,4,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,300,mg/kg,Low
3017873027,Rat230_2,688,6,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,300,mg/kg,Low
3017873028,Rat230_2,688,6,4,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,300,mg/kg,Low
3017873029,Rat230_2,688,6,5,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,300,mg/kg,Low
3017874009,Rat230_2,688,7,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,300,mg/kg,Low
3017874010,Rat230_2,688,7,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,300,mg/kg,Low
3017874011,Rat230_2,688,7,4,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,300,mg/kg,Low
3017874021,Rat230_2,688,8,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,300,mg/kg,Low
3017874022,Rat230_2,688,8,2,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,300,mg/kg,Low
3017874023,Rat230_2,688,8,3,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,300,mg/kg,Low
3017873018,Rat230_2,688,9,1,Liver,A,butylated hydroxyanisole,BHA,156,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,Middle
