NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
MTNR1A	522	-1	-4	12	16	5	0.657174287454738	1
HDAC6	532	-1	-4	3	7	23	0.932586701736807	1
NFKBIZ	539	-1	-4	5	9	16	0.926730062221847	1
TNFSF14	546	-1	-4	6	10	14	0.792252124534824	1
LTB	550	-1	-4	6	10	14	0.792252124534824	1
PRKD1	567	-1	-4	7	11	15	0.811428650340496	1
BACH1	572	-1	-4	7	11	12	0.811428650340496	1
IL3RA	587	-1	-4	6	10	16	0.878834002593507	1
IL5RA	602	-1	-4	6	10	16	0.878834002593507	1
KDM6A	614	-1	-4	6	10	15	0.861763723531446	1
MEF2A	640	-1	-4	7	11	5	0.931429800368918	1
FOXM1	715	-1	-4	6	10	17	0.971003669310589	1
IRAK4	738	-1	-4	7	11	14	0.774787430199632	1
ING2	741	-1	-4	10	14	8	0.717139892796173	1
ECT2	753	-1	-4	4	8	20	0.853703168823435	1
HDAC4	780	-1	-4	8	12	10	0.833952177276696	1
SENP3	789	-1	-4	11	15	6	0.66501971609033	1
MMP2	822	-1	-4	10	14	9	0.69630811432112	1
TGFB1	876	-1	-4	7	11	15	0.774787430199632	1
CD247	1000	-1	-4	4	8	20	0.853703168823435	1
IL2	1004	-1	-4	9	13	11	0.707259604218678	1
VAV1	1006	-1	-4	10	14	9	0.717139892796173	1
GDF5	1014	-1	-4	7	11	13	0.793256491959697	1
IL10RA	1018	-1	-4	6	10	16	0.878834002593507	1
TSLP	1026	-1	-4	7	11	13	0.774787430199632	1
IL12A	1029	-1	-4	6	10	9	0.895676503768995	1
IRS4	1057	-1	-4	5	9	18	0.845576827949172	1
SHOC2	1060	-1	-4	6	10	17	0.958023317984844	1
MAP3K20	1077	-1	-4	7	11	13	0.736774483950997	1
PIK3CG	1092	-1	-4	5	9	18	0.845576827949172	1
IFNGR2	1093	-1	-4	6	10	16	0.878834002593507	1
MFAP5	1119	-1	-4	9	13	5	0.707259604218678	1
DAB1	1120	-1	-4	9	13	5	0.707259604218678	1
IL31RA	1122	-1	-4	6	10	16	0.878834002593507	1
HYAL2	1125	-1	-4	8	12	10	0.779214059627993	1
DIXDC1	1185	-1	-4	9	13	10	0.727974829104088	1
PEA15	1202	-1	-4	10	14	9	0.69630811432112	1
CSF3R	1205	-1	-4	6	10	16	0.878834002593507	1
MAP4K2	1206	-1	-4	8	12	11	0.699172972709075	1
IL13RA1	1213	-1	-4	6	10	16	0.878834002593507	1
CRK	1249	-1	-4	9	13	11	0.707259604218678	1
POFUT1	1295	-1	-4	9	13	6	0.74782859392868	1
NEURL1	1296	-1	-4	8	12	6	0.833952177276696	1
MAPK10	1303	-1	-4	8	12	13	0.760232534643764	1
GDF11	1313	-1	-4	9	13	3	0.727974829104088	1
BMP15	1315	-1	-4	2	6	14	0.944213444213444	1
NODAL	1317	-1	-4	9	13	3	0.727974829104088	1
CNTN1	1334	-1	-4	9	13	5	0.707259604218678	1
CCN3	1335	-1	-4	9	13	5	0.707259604218678	1
MFAP2	1336	-1	-4	9	13	5	0.707259604218678	1
SNW1	1339	-1	-4	9	13	7	0.822193660599392	1
INVS	1344	-1	-4	9	13	10	0.727974829104088	1
LMTK2	1375	-1	-4	6	10	17	0.928251642293277	1
GAB1	1385	-1	-4	1	5	26	NA	NA
PPARD	1406	-1	-4	7	11	4	0.847054095212166	1
ADCY5	1420	-1	-4	7	11	14	0.793256491959697	1
INHA	1437	-1	-4	9	13	3	0.727974829104088	1
CXCL8	1488	-1	-4	7	11	12	0.774787430199632	1
EDN1	1502	-1	-4	6	10	16	0.827166364006538	1
GHRL	1516	-1	-4	8	12	11	0.903304874158726	1
CALM3	1571	-1	-4	2	6	1	0.934837552484611	1
CSH1	1595	-1	-4	6	10	9	0.895676503768995	1
CSH2	1596	-1	-4	6	10	9	0.895676503768995	1
CSHL1	1597	-1	-4	6	10	9	0.895676503768995	1
CAMK1	1631	-1	-4	6	10	15	0.827166364006538	1
ARHGEF1	1679	-1	-4	4	8	20	0.842001549896388	1
GNA12	1680	-1	-4	5	9	18	0.813830912009093	1
RIN1	1688	-1	-4	8	12	12	0.779214059627993	1
SYN1	1702	-1	-4	6	10	5	0.809718008022391	1
ARHGEF12	1737	-1	-4	4	8	20	0.842001549896388	1
COL1A1	1753	-1	-4	4	8	20	0.867532354828128	1
ECSIT	1780	-1	-4	8	12	11	0.699172972709075	1
COP1	1783	-1	-4	4	8	19	0.912617318088623	1
CARD17	1787	-1	-4	4	8	19	0.912617318088623	1
NOD1	1788	-1	-4	9	13	11	0.707259604218678	1
CMA1	1811	-1	-4	6	10	15	0.827166364006538	1
PPP2R2C	1821	-1	-4	6	10	16	0.981976577052283	1
LMO2	1828	-1	-4	3	7	3	0.906195715493628	1
PORCN	1829	-1	-4	2	6	22	0.944213444213444	1
PRKAA2	1839	-1	-4	10	14	9	0.737082483635727	1
PTP4A3	1921	-1	-4	10	14	9	0.69630811432112	1
RFNG	1995	-1	-4	9	13	5	0.707259604218678	1
RPS6KB2	2041	-1	-4	2	6	0	0.934837552484611	1
CDK3	2098	-1	-4	8	12	11	0.903304874158726	1
DAAM1	2102	-1	-4	4	8	20	0.842001549896388	1
SP2	2138	-1	-4	7	11	10	0.755978246808582	1
PIK3R3	2145	-1	-4	5	9	18	0.861962500999394	1
TEAD2	2185	-1	-4	8	12	8	0.815998290112512	1
TEAD3	2187	-1	-4	8	12	8	0.815998290112512	1
TEAD4	2188	-1	-4	8	12	8	0.815998290112512	1
TEAD1	2189	-1	-4	8	12	8	0.815998290112512	1
TET1	2193	-1	-4	9	13	10	0.804132681772071	1
THBS2	2203	-1	-4	5	9	18	0.813830912009093	1
MMP9	2210	-1	-4	7	11	15	0.774787430199632	1
CDK6	2233	-1	-4	8	12	13	0.851665992054466	1
BMX	2279	-1	-4	7	11	14	0.774787430199632	1
DNER	2282	-1	-4	9	13	5	0.707259604218678	1
BMP1	2295	-1	-4	3	7	12	0.894339749178459	1
MYOD1	2301	-1	-4	8	12	10	0.919814073884242	1
GHITM	2352	-1	-4	3	7	4	0.9459591535393	1
AKAP13	2409	-1	-4	4	8	20	0.842001549896388	1
ARHGEF3	2410	-1	-4	4	8	20	0.842001549896388	1
ARHGEF5	2412	-1	-4	4	8	20	0.842001549896388	1
ARHGEF11	2415	-1	-4	4	8	20	0.842001549896388	1
ARHGEF15	2416	-1	-4	4	8	20	0.853703168823435	1
ARHGEF17	2417	-1	-4	4	8	20	0.842001549896388	1
ARHGEF19	2418	-1	-4	4	8	20	0.842001549896388	1
ARHGEF25	2419	-1	-4	4	8	20	0.842001549896388	1
ARHGEF28	2421	-1	-4	4	8	20	0.842001549896388	1
MCF2L	2431	-1	-4	4	8	20	0.853703168823435	1
NET1	2432	-1	-4	4	8	20	0.842001549896388	1
NGEF	2433	-1	-4	4	8	20	0.842001549896388	1
PLEKHG5	2437	-1	-4	4	8	20	0.842001549896388	1
HOOK1	2454	-1	-4	2	6	23	0.97551576344146	1
DHX9	2475	-1	-4	7	11	1	0.793256491959697	1
CCR3	2516	-1	-4	9	13	11	0.661738903977412	1
BAIAP2	2522	-1	-4	5	9	4	0.894774750150283	1
EID2	2550	-1	-4	11	15	5	0.95254961014444	1
FBN1	2560	-1	-4	7	11	15	0.774787430199632	1
LMO1	2580	-1	-4	3	7	3	0.906195715493628	1
GRIP1	2596	-1	-4	7	11	4	0.793256491959697	1
KLF4	2642	-1	-4	6	10	4	0.895676503768995	1
LTBP1	2657	-1	-4	7	11	15	0.774787430199632	1
RAE1	2665	-1	-4	7	11	1	0.793256491959697	1
MYLK2	2702	-1	-4	7	11	4	0.793256491959697	1
AHR	2714	-1	-4	5	9	16	0.845576827949172	1
BFAR	2744	-1	-4	6	10	13	0.943630410241902	1
PBX1	2748	-1	-4	7	11	5	0.931429800368918	1
PHACTR1	2759	-1	-4	6	10	17	0.958023317984844	1
PIK3CA	2765	-1	-4	4	8	21	0.882250112965249	1
PTPRO	2795	-1	-4	8	12	11	0.96480643793788	1
COL2A1	2840	-1	-4	4	8	20	0.867532354828128	1
COL18A1	2858	-1	-4	4	8	20	0.867532354828128	1
INHBC	2883	-1	-4	9	13	3	0.727974829104088	1
COL5A1	2899	-1	-4	4	8	20	0.867532354828128	1
CYR61	2901	-1	-4	3	7	21	0.88508483669774	1
PLAT	2924	-1	-4	10	14	9	0.69630811432112	1
COL4A6	2944	-1	-4	4	8	20	0.867532354828128	1
COL5A2	2945	-1	-4	4	8	20	0.867532354828128	1
COL6A1	2946	-1	-4	4	8	20	0.867532354828128	1
COL6A2	2947	-1	-4	4	8	20	0.867532354828128	1
COL6A3	2948	-1	-4	4	8	20	0.867532354828128	1
COMP	2949	-1	-4	5	9	18	0.813830912009093	1
CARD19	3000	-1	-4	4	8	12	0.94234699411439	1
ECE1	3016	-1	-4	6	10	15	0.827166364006538	1
STK38L	3039	-1	-4	6	10	14	0.844526437101412	1
F11R	3041	-1	-4	10	14	9	0.69630811432112	1
PLD2	3042	-1	-4	10	14	9	0.69630811432112	1
ARF6	3043	-1	-4	10	14	9	0.69630811432112	1
NRK	3044	-1	-4	8	12	11	0.699172972709075	1
NOS2	3047	-1	-4	6	10	16	0.878834002593507	1
STAM2	3071	-1	-4	6	10	16	0.878834002593507	1
RCC1	3078	-1	-4	8	12	5	0.760232534643764	1
RAN	3087	-1	-4	8	12	10	0.760232534643764	1
RANGAP1	3099	-1	-4	8	12	5	0.760232534643764	1
RANBP1	3102	-1	-4	8	12	5	0.760232534643764	1
UBA1	3184	-1	-4	5	9	6	0.941936372728334	1
PIK3CB	3212	-1	-4	5	9	18	0.861962500999394	1
PIK3CD	3213	-1	-4	5	9	18	0.861962500999394	1
PARD6B	3245	-1	-4	5	9	18	0.861962500999394	1
TKFC	3251	-1	-4	6	10	11	0.943630410241902	1
S100B	3266	-1	-4	11	15	5	0.686983665256811	1
TPPP	3284	-1	-4	9	13	9	0.74782859392868	1
PARD6G	3285	-1	-4	5	9	18	0.861962500999394	1
THAP12	3320	-1	-4	6	10	14	0.827166364006538	1
TADA3	3339	-1	-4	10	14	8	0.717139892796173	1
ELP2	3343	-1	-4	5	9	16	0.926730062221847	1
ARHGEF18	3367	-1	-4	4	8	20	0.842001549896388	1
GRB14	3377	-1	-4	5	9	18	0.861962500999394	1
GATA4	3414	-1	-4	7	11	4	0.793256491959697	1
BMP3	3417	-1	-4	7	11	15	0.774787430199632	1
NISCH	3437	-1	-4	5	9	16	0.845576827949172	1
CLDN1	3469	-1	-4	9	13	6	0.727974829104088	1
MMP8	3487	-1	-4	0	4	0	NA	NA
ATG7	191	1	-5	1	6	12	NA	NA
SPNS1	195	1	-5	7	12	12	0.923626218235322	1
ATG4B	196	1	-5	1	6	12	NA	NA
POU4F3	205	1	-5	5	10	16	0.98543132214334	1
BBC3	239	1	-5	7	12	12	0.923626218235322	1
PMAIP1	241	1	-5	7	12	12	0.923626218235322	1
ATG3	247	1	-5	1	6	12	NA	NA
BCL2L11	257	1	-5	7	12	12	0.923626218235322	1
HRK	269	1	-5	7	12	12	0.923626218235322	1
RPS6KA3	273	1	-5	4	9	20	0.991421929012846	1
TLN1	287	1	-5	3	8	21	0.995864695560264	1
SMAD3	289	1	-5	11	16	6	0.973652933619897	1
STAT1	299	1	-5	7	12	14	0.910624993088716	1
KRT18	331	1	-5	4	9	15	0.949344522788278	1
NLRP1	334	1	-5	4	9	13	0.959455890487986	1
IFNG	348	1	-5	3	8	21	0.992045615629784	1
RPS6KB1	368	1	-5	4	9	20	0.969060875589625	1
YWHAQ	386	1	-5	4	9	20	0.949344522788278	1
RPS6KA5	390	1	-5	6	11	16	0.978356626906724	1
DIABLO	421	1	-5	3	8	20	0.971955237315441	1
IL6	440	1	-5	7	12	13	0.870751794617795	1
BNIP3L	455	1	-5	7	12	12	0.923626218235322	1
VHL	487	1	-5	7	12	13	0.884095243410065	1
MYB	489	1	-5	3	8	20	0.979776430435401	1
HDAC3	528	1	-5	3	8	22	0.954957652955429	1
TRIM8	533	1	-5	8	13	10	0.829924384862292	1
CEBPB	576	1	-5	3	8	22	0.963550088782114	1
UBE2I	662	1	-5	7	12	13	0.93630199739523	1
HDAC10	664	1	-5	5	10	14	0.901086060869785	1
SUMO3	666	1	-5	5	10	15	0.890160203033883	1
HIF1AN	713	1	-5	10	15	7	0.744122889769429	1
NF1	716	1	-5	8	13	9	0.789123027618201	1
TLR9	726	1	-5	6	11	15	0.935057635004645	1
CYCS	807	1	-5	5	10	11	0.935673792173176	1
ERBB4	814	1	-5	5	10	18	0.98543132214334	1
DNAJB1	836	1	-5	7	12	12	0.948499674454771	1
BMF	880	1	-5	7	12	12	0.923626218235322	1
MARK1	886	1	-5	5	10	16	0.957991196588944	1
TYK2	930	1	-5	2	7	24	0.983896760037777	1
XAF1	941	1	-5	3	8	20	0.971955237315441	1
PPM1E	963	1	-5	6	11	15	0.84979852301465	1
IKBKG	1003	1	-5	5	10	17	0.947048880650849	1
IL15	1035	1	-5	4	9	16	0.977835689640586	1
ACVR1	1045	1	-5	6	11	11	0.958360590474924	1
BMPR1B	1047	1	-5	6	11	11	0.958360590474924	1
IL6R	1067	1	-5	5	10	17	0.98543132214334	1
CISH	1076	1	-5	4	9	18	0.949344522788278	1
PBK	1198	1	-5	4	9	18	0.998112739456637	1
DUSP9	1232	1	-5	4	9	20	0.959455890487986	1
SNIP1	1240	1	-5	3	8	18	0.971955237315441	1
WNT10B	1243	1	-5	8	13	11	0.857825863086881	1
WNT2	1266	1	-5	8	13	11	0.857825863086881	1
WNT7A	1280	1	-5	8	13	11	0.857825863086881	1
WNT4	1286	1	-5	8	13	11	0.857825863086881	1
LRRFIP2	1345	1	-5	5	10	16	0.957991196588944	1
ARHGAP32	1390	1	-5	4	9	19	0.949344522788278	1
NR2F1	1400	1	-5	6	11	13	0.958360590474924	1
NR2C1	1407	1	-5	4	9	17	0.959455890487986	1
PRKX	1413	1	-5	7	12	13	0.844373735207363	1
CXCL12	1432	1	-5	6	11	15	0.978356626906724	1
IL36RN	1564	1	-5	6	11	5	0.872785832362908	1
ANP32A	1652	1	-5	5	10	11	0.935673792173176	1
PTK2B	1674	1	-5	5	10	18	0.957991196588944	1
MT3	1768	1	-5	4	9	15	0.939026918268797	1
PTGS2	1769	1	-5	3	8	20	0.979776430435401	1
OXSR1	1858	1	-5	6	11	15	0.84979852301465	1
MSX2	1873	1	-5	3	8	2	0.939018637016412	1
PSTPIP1	1906	1	-5	9	14	7	0.802557036403193	1
WNT11	1907	1	-5	7	12	13	0.884095243410065	1
PTGER3	1913	1	-5	3	8	21	0.963550088782114	1
WNT16	1914	1	-5	8	13	11	0.857825863086881	1
FHL2	1928	1	-5	6	11	15	0.885093375268676	1
GATA2	1941	1	-5	8	13	10	0.829924384862292	1
PTPRG	1947	1	-5	6	11	15	0.922746303720434	1
PYCARD	1961	1	-5	3	8	8	0.946610606297841	1
SFN	2027	1	-5	6	11	16	0.885093375268676	1
RRAGD	2046	1	-5	5	10	11	0.968244428997468	1
BCORL1	2104	1	-5	6	11	11	0.872785832362908	1
SETBP1	2110	1	-5	4	9	18	0.959455890487986	1
SMAD9	2125	1	-5	3	8	18	0.971955237315441	1
TP53INP1	2224	1	-5	1	6	12	NA	NA
TP53INP2	2225	1	-5	1	6	12	NA	NA
CCNC	2317	1	-5	8	13	6	0.789123027618201	1
WNT3	2342	1	-5	7	12	13	0.884095243410065	1
WNT5B	2343	1	-5	8	13	11	0.857825863086881	1
TRIM59	2363	1	-5	7	12	11	0.80843046929113	1
EIF2S1	2451	1	-5	9	14	4	0.916232068301	1
UBIAD1	2486	1	-5	8	13	9	0.789123027618201	1
CTNNA1	2537	1	-5	5	10	17	0.968244428997468	1
HSPA2	2615	1	-5	10	15	8	0.775389479903125	1
JAZF1	2633	1	-5	7	12	9	0.831606678706907	1
KRT14	2646	1	-5	6	11	12	0.922746303720434	1
ICK	2655	1	-5	5	10	11	0.968244428997468	1
SPEN	2666	1	-5	5	10	11	0.880088188665624	1
WNT10A	2676	1	-5	8	13	11	0.857825863086881	1
WNT8B	2697	1	-5	8	13	11	0.857825863086881	1
WNT9A	2704	1	-5	7	12	13	0.884095243410065	1
NIN	2719	1	-5	6	11	15	0.922746303720434	1
NPLOC4	2726	1	-5	3	8	4	0.929763541491187	1
WNT9B	2742	1	-5	8	13	11	0.857825863086881	1
PPM1M	2784	1	-5	6	11	15	0.84979852301465	1
PLD1	2806	1	-5	9	14	7	0.802557036403193	1
NCAM1	2862	1	-5	9	14	8	0.929513507357736	1
SERPINE1	2931	1	-5	9	14	7	0.787910123231568	1
DUSP14	2968	1	-5	9	14	10	0.758744674424578	1
RPTOR	2983	1	-5	5	10	16	0.968244428997468	1
NEK6	3021	1	-5	4	9	18	0.969060875589625	1
GTF2F1	3137	1	-5	2	7	17	0.971494264663145	1
SIGIRR	3225	1	-5	6	11	14	0.860910059908312	1
SOCS4	3234	1	-5	6	11	15	0.922746303720434	1
NR2C2AP	3308	1	-5	7	12	9	0.831606678706907	1
ZNF653	3324	1	-5	3	8	2	0.932955073666976	1
RECK	3470	1	-5	5	10	10	0.880088188665624	1
JAG2	106	-1	-5	8	13	6	0.789123027618201	1
MAPK3	112	-1	-5	10	15	8	0.759883409651141	1
TUB	114	-1	-5	11	16	6	0.731889746729753	1
USP7	152	-1	-5	7	12	14	0.870751794617795	1
ADAM10	163	-1	-5	8	13	11	0.789123027618201	1
AKT1S1	189	-1	-5	5	10	11	0.968244428997468	1
MCL1	190	-1	-5	2	7	21	0.977760777471154	1
CAPN1	198	-1	-5	5	10	18	0.98543132214334	1
TIRAP	215	-1	-5	6	11	15	0.84979852301465	1
PDK1	217	-1	-5	3	8	21	0.946610606297841	1
CDH1	242	-1	-5	7	12	13	0.897415381832878	1
CFLAR	253	-1	-5	5	10	17	0.947048880650849	1
MAPK8	267	-1	-5	10	15	8	0.775389479903125	1
MIB1	268	-1	-5	7	12	14	0.960032260880778	1
TNFSF10	322	-1	-5	10	15	8	0.759883409651141	1
ZDHHC9	352	-1	-5	8	13	9	0.789123027618201	1
TRAF6	360	-1	-5	6	11	16	0.84979852301465	1
CARD8	366	-1	-5	5	10	11	0.935673792173176	1
APLF	375	-1	-5	5	10	15	0.890160203033883	1
RIPK2	403	-1	-5	7	12	14	0.844373735207363	1
CXCL9	435	-1	-5	8	13	10	0.776675353398385	1
TAB2	462	-1	-5	6	11	16	0.872785832362908	1
MAP3K5	463	-1	-5	6	11	16	0.872785832362908	1
TRADD	477	-1	-5	4	9	18	0.949344522788278	1
TRIM28	529	-1	-5	5	10	17	0.901086060869785	1
LTBR	551	-1	-5	6	11	14	0.84979852301465	1
PRLR	600	-1	-5	6	11	15	0.922746303720434	1
FAAP24	647	-1	-5	1	6	8	NA	NA
ZNF350	667	-1	-5	5	10	14	0.901086060869785	1
PMS2	689	-1	-5	5	10	13	0.935673792173176	1
NEK2	697	-1	-5	6	11	16	0.897624152135969	1
ERCC6	705	-1	-5	5	10	17	0.968244428997468	1
CXCL10	757	-1	-5	8	13	10	0.776675353398385	1
ARAF	840	-1	-5	11	16	6	0.731889746729753	1
RANBP2	858	-1	-5	7	12	14	0.910624993088716	1
BAG1	890	-1	-5	5	10	17	0.968244428997468	1
MAP2K3	917	-1	-5	9	14	10	0.744634784881063	1
ERN1	923	-1	-5	9	14	10	0.787910123231568	1
EIF2A	928	-1	-5	9	14	4	0.916232068301	1
FMR1	953	-1	-5	6	11	15	0.84979852301465	1
CIB1	954	-1	-5	6	11	15	0.84979852301465	1
RILPL2	955	-1	-5	6	11	15	0.84979852301465	1
PAK1IP1	956	-1	-5	6	11	15	0.84979852301465	1
RAC3	957	-1	-5	6	11	15	0.84979852301465	1
RHOQ	958	-1	-5	6	11	15	0.84979852301465	1
CHP1	959	-1	-5	6	11	15	0.84979852301465	1
RAC2	960	-1	-5	6	11	15	0.84979852301465	1
RHOU	961	-1	-5	6	11	15	0.84979852301465	1
CXCL11	976	-1	-5	8	13	10	0.776675353398385	1
MAML1	984	-1	-5	8	13	11	0.789123027618201	1
DVL1	987	-1	-5	9	14	10	0.802557036403193	1
IRS1	1031	-1	-5	7	12	13	0.844373735207363	1
IL12RB1	1052	-1	-5	6	11	15	0.922746303720434	1
MAPK8IP3	1058	-1	-5	10	15	7	0.744122889769429	1
CRLF2	1062	-1	-5	6	11	15	0.922746303720434	1
IL7R	1064	-1	-5	5	10	17	0.890160203033883	1
DTX1	1066	-1	-5	10	15	7	0.744122889769429	1
MAP3K2	1072	-1	-5	11	16	6	0.748363442907426	1
NCSTN	1094	-1	-5	6	11	4	0.910221618694855	1
CRIPAK	1098	-1	-5	6	11	15	0.84979852301465	1
IL31	1099	-1	-5	3	8	14	0.971955237315441	1
NR4A1	1180	-1	-5	5	10	17	0.947048880650849	1
MUC1	1199	-1	-5	10	15	8	0.775389479903125	1
ARRB1	1204	-1	-5	5	10	18	0.912482211065302	1
CSF2RA	1219	-1	-5	6	11	15	0.922746303720434	1
GHR	1235	-1	-5	5	10	17	0.890160203033883	1
KSR1	1253	-1	-5	11	16	6	0.731889746729753	1
SH2B1	1256	-1	-5	6	11	15	0.922746303720434	1
DUSP19	1260	-1	-5	10	15	8	0.775389479903125	1
ELP1	1265	-1	-5	10	15	8	0.775389479903125	1
MAML2	1272	-1	-5	8	13	6	0.789123027618201	1
MAML3	1273	-1	-5	8	13	6	0.789123027618201	1
IL1RAP	1276	-1	-5	6	11	14	0.872785832362908	1
RNF111	1285	-1	-5	7	12	13	0.844373735207363	1
NKD1	1289	-1	-5	5	10	16	0.957991196588944	1
WDR83	1290	-1	-5	11	16	6	0.731889746729753	1
ACP1	1363	-1	-5	7	12	13	0.93630199739523	1
THRB	1398	-1	-5	8	13	10	0.857825863086881	1
NR2C2	1403	-1	-5	7	12	12	0.831606678706907	1
PRKACB	1412	-1	-5	8	13	12	0.829924384862292	1
ZAP70	1414	-1	-5	5	10	18	0.871524250123945	1
CCL15	1462	-1	-5	8	13	10	0.776675353398385	1
CCL28	1467	-1	-5	8	13	10	0.776675353398385	1
CCL16	1468	-1	-5	5	10	12	0.880088188665624	1
CCL24	1470	-1	-5	8	13	10	0.776675353398385	1
TNFSF15	1495	-1	-5	3	8	1	0.963550088782114	1
GH2	1526	-1	-5	5	10	15	0.890160203033883	1
IL33	1561	-1	-5	6	11	5	0.872785832362908	1
IL36A	1562	-1	-5	6	11	5	0.872785832362908	1
IL36B	1563	-1	-5	6	11	5	0.872785832362908	1
SH3KBP1	1648	-1	-5	6	11	15	0.885093375268676	1
RAPGEF2	1670	-1	-5	8	13	9	0.816064028232782	1
CYTH2	1681	-1	-5	9	14	7	0.787910123231568	1
SYK	1713	-1	-5	6	11	16	0.84979852301465	1
AP2S1	1723	-1	-5	4	9	19	0.918987894363051	1
FGA	1755	-1	-5	9	14	9	0.802557036403193	1
ENC1	1764	-1	-5	4	9	15	0.939026918268797	1
PGAM5	1773	-1	-5	4	9	15	0.939026918268797	1
UBE2V1	1779	-1	-5	6	11	15	0.84979852301465	1
TOLLIP	1781	-1	-5	5	10	17	0.871524250123945	1
PPP3CB	1827	-1	-5	8	13	11	0.843867318398222	1
PPP3CC	1830	-1	-5	8	13	11	0.843867318398222	1
PRKAA1	1834	-1	-5	9	14	10	0.902608314931876	1
PRKAB1	1841	-1	-5	6	11	13	0.910221618694855	1
PRKAG1	1853	-1	-5	9	14	8	0.817157486219825	1
XXYLT1	1931	-1	-5	8	13	6	0.789123027618201	1
RASGEF1A	1979	-1	-5	8	13	9	0.789123027618201	1
RASGEF1B	1980	-1	-5	8	13	9	0.789123027618201	1
RASGEF1C	1981	-1	-5	8	13	9	0.789123027618201	1
KPNA6	1994	-1	-5	8	13	6	0.789123027618201	1
HDAC5	1999	-1	-5	7	12	7	0.960032260880778	1
RND1	2006	-1	-5	10	15	8	0.775389479903125	1
BRSK2	2062	-1	-5	9	14	9	0.902608314931876	1
KPNA3	2063	-1	-5	8	13	6	0.789123027618201	1
USP6	2067	-1	-5	9	14	7	0.787910123231568	1
SLIT1	2120	-1	-5	3	8	8	0.963550088782114	1
SLIT2	2121	-1	-5	3	8	8	0.963550088782114	1
RPL5	2133	-1	-5	5	10	13	0.935673792173176	1
SOS2	2134	-1	-5	8	13	9	0.789123027618201	1
EIF3F	2140	-1	-5	8	13	6	0.789123027618201	1
FNTA	2168	-1	-5	8	13	9	0.789123027618201	1
TFPI	2199	-1	-5	2	7	3	0.961180783761429	1
TNFRSF21	2217	-1	-5	4	9	15	0.949344522788278	1
TNFRSF25	2218	-1	-5	4	9	15	0.949344522788278	1
TRIP11	2238	-1	-5	5	10	12	0.880088188665624	1
TSC1	2239	-1	-5	5	10	16	0.924082810232089	1
UBC	2247	-1	-5	6	11	12	0.968914639314586	1
CNTN6	2262	-1	-5	8	13	6	0.789123027618201	1
DNM2	2275	-1	-5	9	14	9	0.802557036403193	1
FZD7	2302	-1	-5	8	13	11	0.802388600651744	1
FZD10	2304	-1	-5	8	13	11	0.802388600651744	1
FZD9	2306	-1	-5	8	13	11	0.802388600651744	1
FZD6	2307	-1	-5	8	13	11	0.802388600651744	1
HMGA2	2322	-1	-5	9	14	7	0.831679058843574	1
ZNRF3	2347	-1	-5	6	11	13	0.935057635004645	1
CENPX	2523	-1	-5	1	6	8	NA	NA
FNTB	2568	-1	-5	8	13	9	0.789123027618201	1
GXYLT1	2599	-1	-5	8	13	6	0.789123027618201	1
GXYLT2	2600	-1	-5	8	13	6	0.789123027618201	1
IRAK3	2626	-1	-5	6	11	15	0.84979852301465	1
KHSRP	2637	-1	-5	5	10	16	0.957991196588944	1
KPNA4	2644	-1	-5	8	13	6	0.789123027618201	1
LTBP2	2658	-1	-5	5	10	10	0.880088188665624	1
AATF	2684	-1	-5	3	8	8	0.946610606297841	1
OGT	2737	-1	-5	8	13	8	0.871751069514542	1
POGLUT1	2779	-1	-5	8	13	6	0.789123027618201	1
ARHGEF6	2787	-1	-5	7	12	13	0.857474195624072	1
ASAP2	2789	-1	-5	9	14	7	0.787910123231568	1
TNS1	2805	-1	-5	3	8	21	0.946610606297841	1
ADAM15	2844	-1	-5	3	8	21	0.932955073666976	1
AANAT	2867	-1	-5	11	16	5	0.748363442907426	1
HPGDS	2871	-1	-5	4	9	4	0.949344522788278	1
CCL18	2879	-1	-5	8	13	10	0.776675353398385	1
COL1A2	2897	-1	-5	3	8	21	0.932955073666976	1
COL4A4	2943	-1	-5	3	8	21	0.932955073666976	1
CREBZF	2992	-1	-5	9	14	4	0.916232068301	1
MMP26	3008	-1	-5	5	10	10	0.880088188665624	1
BIRC8	3014	-1	-5	5	10	11	0.935673792173176	1
CD19	3088	-1	-5	9	14	9	0.802557036403193	1
AP2B1	3093	-1	-5	5	10	17	0.912482211065302	1
IRAK2	3101	-1	-5	6	11	15	0.84979852301465	1
FBXO7	3103	-1	-5	3	8	20	0.971955237315441	1
CBLL1	3104	-1	-5	7	12	10	0.897415381832878	1
MFN2	3139	-1	-5	6	11	12	0.968914639314586	1
UBE2D1	3158	-1	-5	8	13	5	0.816064028232782	1
NMNAT1	3186	-1	-5	5	10	15	0.890160203033883	1
UBB	3188	-1	-5	6	11	12	0.968914639314586	1
PSEN2	3193	-1	-5	8	13	6	0.789123027618201	1
IRF8	3222	-1	-5	6	11	15	0.84979852301465	1
SUGT1	3236	-1	-5	8	13	10	0.802388600651744	1
RRAGA	3240	-1	-5	5	10	11	0.968244428997468	1
IL12RB2	3252	-1	-5	6	11	15	0.922746303720434	1
NUP50	3297	-1	-5	8	13	9	0.857825863086881	1
ANXA2	3359	-1	-5	9	14	7	0.787910123231568	1
RASGRP1	3392	-1	-5	8	13	9	0.789123027618201	1
