"","exp1","exp2","Jc"
"1826","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_24 h_10 µM",0.211640211640212
"1827","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_24 h_10.0 um",0.184357541899441
"1828","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_24 h_3.33 um",0.212435233160622
"1829","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.0269138755980861
"1830","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_6 h_10 µM",0.13953488372093
"1831","tert-butylhydroquinone_JURKAT_6 h_1 µM","mitomycin-c_HCC515_24 h_10 µM",0.09375
"1832","tert-butylhydroquinone_JURKAT_6 h_1 µM","mitomycin-c_HCC515_6 h_10 µM",0.178743961352657
"1833","tert-butylhydroquinone_JURKAT_6 h_1 µM","quercetin_HEPG2_6 h_10 µM",0.176829268292683
"1834","tert-butylhydroquinone_JURKAT_6 h_1 µM","radicicol_HEPG2_24 h_0.04 um",0.128712871287129
"1835","tert-butylhydroquinone_JURKAT_6 h_1 µM","radicicol_HEPG2_24 h_0.12 um",0.160621761658031
"1836","tert-butylhydroquinone_JURKAT_6 h_1 µM","radicicol_HEPG2_24 h_0.37 um",0.195652173913043
"1837","tert-butylhydroquinone_JURKAT_6 h_1 µM","radicicol_HEPG2_24 h_1.11 um",0.172
"1838","tert-butylhydroquinone_JURKAT_6 h_1 µM","radicicol_HEPG2_24 h_10.0 um",0.226666666666667
"1839","tert-butylhydroquinone_JURKAT_6 h_1 µM","radicicol_HEPG2_24 h_3.33 um",0.199095022624434
"1840","tert-butylhydroquinone_JURKAT_6 h_1 µM","radicicol_HEPG2_6 h_10 µM",0.135869565217391
"1841","tert-butylhydroquinone_JURKAT_6 h_1 µM","spiperone_HEPG2_24 h_10 µM",0.164021164021164
"1842","tert-butylhydroquinone_JURKAT_6 h_1 µM","spiperone_HEPG2_24 h_3 µM",0.12719298245614
"1843","tert-butylhydroquinone_JURKAT_6 h_1 µM","spiperone_HEPG2_6 h_10 µM",0.155
"1844","tert-butylhydroquinone_JURKAT_6 h_1 µM","spiperone_HEPG2_6 h_3 µM",0.127572016460905
"1845","tert-butylhydroquinone_JURKAT_6 h_1 µM","temozolomide_HEPG2_6 h_10 µM",0.0271411338962606
"1846","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.168181818181818
"1847","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.178217821782178
"1848","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.151832460732984
"1849","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.156424581005587
"1850","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.205128205128205
"1851","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",1
"1852","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.163716814159292
"1853","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.173913043478261
"1854","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.0285888077858881
"1855","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.114068441064639
"1856","tert-butylhydroquinone_JURKAT_6 h_1 µM","thapsigargin_HEPG2_6 h_10 µM",0.159420289855072
"1857","tert-butylhydroquinone_JURKAT_6 h_1 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.178260869565217
"1858","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_24 h_20 µM",0.137614678899083
"1859","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_24 h_5 µM",0.130434782608696
"1860","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_6 h_10 µM",0.160194174757282
"1861","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_6 h_20 µM",0.180327868852459
"1862","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_6 h_5 µM",0.139344262295082
"1863","tert-butylhydroquinone_JURKAT_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.217777777777778
"1864","tert-butylhydroquinone_JURKAT_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.140794223826715
"1865","tert-butylhydroquinone_JURKAT_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.219607843137255
"1866","tert-butylhydroquinone_JURKAT_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.15929203539823
"1867","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.238938053097345
"1868","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.215909090909091
"1869","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.0413271245634459
"1870","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.148837209302326
"1871","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.172897196261682
"1872","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.137614678899083
"1873","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.156626506024096
"1874","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.100436681222707
"1875","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.184210526315789
"1876","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.134529147982063
"1877","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.255707762557078
"1878","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.042086544161233
"1879","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.175438596491228
"1880","tert-butylhydroquinone_JURKAT_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.104247104247104
"1881","tert-butylhydroquinone_JURKAT_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.182572614107884
"1882","tert-butylhydroquinone_JURKAT_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.206185567010309
"1883","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.268867924528302
"1884","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.162280701754386
"1885","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.154867256637168
"1886","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.205776173285199
"1887","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.262948207171315
"1888","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.228915662650602
"1889","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.146788990825688
"1890","tert-butylhydroquinone_JURKAT_6 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.16
"1891","tert-butylhydroquinone_JURKAT_6 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.278969957081545
"1892","tert-butylhydroquinone_JURKAT_6 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.214285714285714
"1893","tert-butylhydroquinone_JURKAT_6 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.145454545454545
"1894","tert-butylhydroquinone_JURKAT_6 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.0368608799048751
"1895","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.257383966244726
"1896","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.157676348547718
"1897","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.175675675675676
"1898","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.180952380952381
"1899","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.237668161434978
"1900","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.163716814159292
"1901","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",1
"1902","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.112554112554113
"1903","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.0414912808177992
"1904","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.136054421768707
"1905","tert-butylhydroquinone_JURKAT_6 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.211206896551724
"1906","tert-butylhydroquinone_JURKAT_6 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.233201581027668
"1907","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.219409282700422
"1908","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.158139534883721
"1909","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.201716738197425
"1910","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.147321428571429
"1911","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.131205673758865
"1912","tert-butylhydroquinone_JURKAT_6 h_100 nM","benzo(a)pyrene_VCAP_24 h_10 µM",0.18848167539267
"1913","tert-butylhydroquinone_JURKAT_6 h_100 nM","benzo(a)pyrene_VCAP_6 h_10 µM",0.23394495412844
"1914","tert-butylhydroquinone_JURKAT_6 h_100 nM","brefeldin-a_HEPG2_6 h_10 µM",0.194570135746606
"1915","tert-butylhydroquinone_JURKAT_6 h_100 nM","brefeldin-a_HEPG2_6 h_100 nM",0.242774566473988
"1916","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.04 um",0.226315789473684
"1917","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.04 µM",0.196506550218341
"1918","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.12 um",0.0277286135693215
"1919","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.12 µM",0.25
"1920","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.37 um",0.179190751445087
"1921","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.37 µM",0.248447204968944
"1922","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_1.11 um",0.181372549019608
"1923","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_1.11 µM",0.25
"1924","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_10 µM",0.192513368983957
"1925","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_10.0 um",0.204678362573099
"1926","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_3.33 um",0.128712871287129
"1927","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_3.33 µM",0.0301023479831427
"1928","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_6 h_10 µM",0.099236641221374
"1929","tert-butylhydroquinone_JURKAT_6 h_100 nM","mitomycin-c_HCC515_24 h_10 µM",0.17156862745098
"1930","tert-butylhydroquinone_JURKAT_6 h_100 nM","mitomycin-c_HCC515_6 h_10 µM",0.208121827411168
"1931","tert-butylhydroquinone_JURKAT_6 h_100 nM","quercetin_HEPG2_6 h_10 µM",0.176100628930818
"1932","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_0.04 um",0.15625
"1933","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_0.12 um",0.141361256544503
"1934","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_0.37 um",0.150537634408602
"1935","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_1.11 um",0.108108108108108
"1936","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_10.0 um",0.125
"1937","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_3.33 um",0.111587982832618
"1938","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_6 h_10 µM",0.245398773006135
"1939","tert-butylhydroquinone_JURKAT_6 h_100 nM","spiperone_HEPG2_24 h_10 µM",0.188888888888889
"1940","tert-butylhydroquinone_JURKAT_6 h_100 nM","spiperone_HEPG2_24 h_3 µM",0.178403755868545
"1941","tert-butylhydroquinone_JURKAT_6 h_100 nM","spiperone_HEPG2_6 h_10 µM",0.19047619047619
"1942","tert-butylhydroquinone_JURKAT_6 h_100 nM","spiperone_HEPG2_6 h_3 µM",0.140425531914894
"1943","tert-butylhydroquinone_JURKAT_6 h_100 nM","temozolomide_HEPG2_6 h_10 µM",0.0341255332114564
"1944","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.162037037037037
"1945","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.16
"1946","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.202247191011236
"1947","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.168604651162791
"1948","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.244565217391304
"1949","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.173913043478261
"1950","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.112554112554113
"1951","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_100 nM",1
"1952","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.0268129189518586
"1953","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.275555555555556
"1954","tert-butylhydroquinone_JURKAT_6 h_100 nM","thapsigargin_HEPG2_6 h_10 µM",0.193877551020408
"1955","tert-butylhydroquinone_JURKAT_6 h_100 nM","VU-0418946-1_HEPG2_6 h_10 µM",0.188340807174888
"1956","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_24 h_20 µM",0.21608040201005
"1957","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_24 h_5 µM",0.181286549707602
"1958","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_6 h_10 µM",0.259459459459459
"1959","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_6 h_20 µM",0.179775280898876
"1960","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_6 h_5 µM",0.182608695652174
"1961","tert-butylhydroquinone_JURKAT_6 h_3 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.0321406913280776
"1962","tert-butylhydroquinone_JURKAT_6 h_3 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.0424387328153019
"1963","tert-butylhydroquinone_JURKAT_6 h_3 µM","brefeldin-a_HEPG2_6 h_10 µM",0.0332739156268568
"1964","tert-butylhydroquinone_JURKAT_6 h_3 µM","brefeldin-a_HEPG2_6 h_100 nM",0.0292326431181486
"1965","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.04 um",0.0351515151515151
"1966","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.0349112426035503
"1967","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.12 um",0.900177200236267
"1968","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.0207190737355271
"1969","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.37 um",0.0313267813267813
"1970","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.0169902912621359
"1971","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_1.11 um",0.0356065178032589
"1972","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.023142509135201
"1973","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_10 µM",0.0290909090909091
"1974","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_10.0 um",0.0256253813300793
"1975","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_3.33 um",0.033373786407767
"1976","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.912364945978391
"1977","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_6 h_10 µM",0.0481569560047562
"1978","tert-butylhydroquinone_JURKAT_6 h_3 µM","mitomycin-c_HCC515_24 h_10 µM",0.0325301204819277
"1979","tert-butylhydroquinone_JURKAT_6 h_3 µM","mitomycin-c_HCC515_6 h_10 µM",0.0251346499102334
"1980","tert-butylhydroquinone_JURKAT_6 h_3 µM","quercetin_HEPG2_6 h_10 µM",0.0240295748613678
"1981","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_0.04 um",0.0316109422492401
"1982","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_0.12 um",0.0310596833130329
"1983","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_0.37 um",0.0330275229357798
"1984","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_1.11 um",0.031615925058548
"1985","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_10.0 um",0.0455362492510485
"1986","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_3.33 um",0.0364614465032875
"1987","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_6 h_10 µM",0.0269277845777234
"1988","tert-butylhydroquinone_JURKAT_6 h_3 µM","spiperone_HEPG2_24 h_10 µM",0.0267477203647416
"1989","tert-butylhydroquinone_JURKAT_6 h_3 µM","spiperone_HEPG2_24 h_3 µM",0.0366366366366366
"1990","tert-butylhydroquinone_JURKAT_6 h_3 µM","spiperone_HEPG2_6 h_10 µM",0.0296789824348879
"1991","tert-butylhydroquinone_JURKAT_6 h_3 µM","spiperone_HEPG2_6 h_3 µM",0.0387365911799762
"1992","tert-butylhydroquinone_JURKAT_6 h_3 µM","temozolomide_HEPG2_6 h_10 µM",0.925925925925926
"1993","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.0329144225014961
"1994","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.0339188370684434
"1995","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.0279975654290931
"1996","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.0288520564763659
"1997","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.0314769975786925
"1998","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0285888077858881
"1999","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.0414912808177992
"2000","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.0268129189518586
"2001","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",1
"2002","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.0419869899467771
"2003","tert-butylhydroquinone_JURKAT_6 h_3 µM","thapsigargin_HEPG2_6 h_10 µM",0.0301386377335744
"2004","tert-butylhydroquinone_JURKAT_6 h_3 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.039426523297491
"2005","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_24 h_20 µM",0.0318509615384615
"2006","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_24 h_5 µM",0.0244349419670128
"2007","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_6 h_10 µM",0.0345245305875227
"2008","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_6 h_20 µM",0.0261875761266748
"2009","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_6 h_5 µM",0.0374109263657957
"2010","tert-butylhydroquinone_JURKAT_6 h_500 nM","benzo(a)pyrene_VCAP_24 h_10 µM",0.147169811320755
"2011","tert-butylhydroquinone_JURKAT_6 h_500 nM","benzo(a)pyrene_VCAP_6 h_10 µM",0.335907335907336
"2012","tert-butylhydroquinone_JURKAT_6 h_500 nM","brefeldin-a_HEPG2_6 h_10 µM",0.171821305841924
"2013","tert-butylhydroquinone_JURKAT_6 h_500 nM","brefeldin-a_HEPG2_6 h_100 nM",0.216666666666667
"2014","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.04 um",0.11913357400722
"2015","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.04 µM",0.210344827586207
"2016","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.12 um",0.0478110599078341
"2017","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.12 µM",0.173728813559322
"2018","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.37 um",0.151639344262295
"2019","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.37 µM",0.177966101694915
"2020","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_1.11 um",0.115789473684211
"2021","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_1.11 µM",0.165289256198347
"2022","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_10 µM",0.171875
"2023","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_10.0 um",0.123015873015873
"2024","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_3.33 um",0.109090909090909
"2025","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_3.33 µM",0.0486803519061584
"2026","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_6 h_10 µM",0.133540372670807
"2027","tert-butylhydroquinone_JURKAT_6 h_500 nM","mitomycin-c_HCC515_24 h_10 µM",0.166051660516605
"2028","tert-butylhydroquinone_JURKAT_6 h_500 nM","mitomycin-c_HCC515_6 h_10 µM",0.23046875
"2029","tert-butylhydroquinone_JURKAT_6 h_500 nM","quercetin_HEPG2_6 h_10 µM",0.0909090909090909
"2030","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_0.04 um",0.186507936507937
"2031","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_0.12 um",0.143410852713178
"2032","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_0.37 um",0.132295719844358
"2033","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_1.11 um",0.144654088050314
"2034","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_10.0 um",0.172297297297297
"2035","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_3.33 um",0.138983050847458
"2036","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_6 h_10 µM",0.206896551724138
"2037","tert-butylhydroquinone_JURKAT_6 h_500 nM","spiperone_HEPG2_24 h_10 µM",0.13671875
"2038","tert-butylhydroquinone_JURKAT_6 h_500 nM","spiperone_HEPG2_24 h_3 µM",0.175627240143369
"2039","tert-butylhydroquinone_JURKAT_6 h_500 nM","spiperone_HEPG2_6 h_10 µM",0.175097276264591
"2040","tert-butylhydroquinone_JURKAT_6 h_500 nM","spiperone_HEPG2_6 h_3 µM",0.206293706293706
"2041","tert-butylhydroquinone_JURKAT_6 h_500 nM","temozolomide_HEPG2_6 h_10 µM",0.0472255017709563
"2042","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.197080291970803
"2043","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.144444444444444
"2044","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.222689075630252
"2045","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.182978723404255
"2046","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.146067415730337
"2047","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.114068441064639
"2048","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.136054421768707
"2049","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.275555555555556
"2050","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.0419869899467771
