"","exp1","exp2","cor_coef"
"1853","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.192928611877845
"1854","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.345112314263363
"1855","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.328866267653266
"1856","tert-butylhydroquinone_JURKAT_6 h_1 µM","thapsigargin_HEPG2_6 h_10 µM",0.0335252370347373
"1857","tert-butylhydroquinone_JURKAT_6 h_1 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.388513752383277
"1858","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_24 h_20 µM",0.296078467869112
"1859","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_24 h_5 µM",0.482766940947811
"1860","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_6 h_10 µM",0.341751034641898
"1861","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_6 h_20 µM",0.224419328174961
"1862","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_6 h_5 µM",0.0950000694330258
"1863","tert-butylhydroquinone_JURKAT_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.0628579520335524
"1864","tert-butylhydroquinone_JURKAT_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.364268729872499
"1865","tert-butylhydroquinone_JURKAT_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.878642467118705
"1866","tert-butylhydroquinone_JURKAT_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.660265522757455
"1867","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.526218255145428
"1868","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.471081857249245
"1869","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",-0.0639244711846661
"1870","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.473728719383179
"1871","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.529213992894407
"1872","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.0698176578949741
"1873","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.0560857010713883
"1874","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.249493500129114
"1875","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.576356779329611
"1876","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.552314087907166
"1877","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.295657632623208
"1878","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",-0.0041913025617788
"1879","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.0296290787132403
"1880","tert-butylhydroquinone_JURKAT_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",-0.00497287876360239
"1881","tert-butylhydroquinone_JURKAT_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.171427873159238
"1882","tert-butylhydroquinone_JURKAT_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.500008172917662
"1883","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.429521330948547
"1884","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.135096081855279
"1885","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.0927427083026879
"1886","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.615065704231692
"1887","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.65784493541971
"1888","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.0672424967852473
"1889","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.714970677125117
"1890","tert-butylhydroquinone_JURKAT_6 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.486638323697352
"1891","tert-butylhydroquinone_JURKAT_6 h_10 µM","spiperone_HEPG2_24 h_3 µM",-0.0814631510124072
"1892","tert-butylhydroquinone_JURKAT_6 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.132800257906594
"1893","tert-butylhydroquinone_JURKAT_6 h_10 µM","spiperone_HEPG2_6 h_3 µM",-0.0725595564063436
"1894","tert-butylhydroquinone_JURKAT_6 h_10 µM","temozolomide_HEPG2_6 h_10 µM",-0.0617098738212235
"1895","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.609241439354247
"1896","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.668676345869297
"1897","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.728708629643659
"1898","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.702282897123763
"1899","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.418679292067197
"1900","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.38664319146864
"1901","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",1
"1902","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.410695107055736
"1903","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.458930043127191
"1904","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.200657002191158
"1905","tert-butylhydroquinone_JURKAT_6 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.561711727166426
"1906","tert-butylhydroquinone_JURKAT_6 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.320009901617642
"1907","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.703658968202189
"1908","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.709320386581584
"1909","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.689734492081823
"1910","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.208432971524612
"1911","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.521129798037332
"1912","tert-butylhydroquinone_JURKAT_6 h_100 nM","benzo(a)pyrene_VCAP_24 h_10 µM",0.608070988730442
"1913","tert-butylhydroquinone_JURKAT_6 h_100 nM","benzo(a)pyrene_VCAP_6 h_10 µM",0.790496940960998
"1914","tert-butylhydroquinone_JURKAT_6 h_100 nM","brefeldin-a_HEPG2_6 h_10 µM",0.472090658955379
"1915","tert-butylhydroquinone_JURKAT_6 h_100 nM","brefeldin-a_HEPG2_6 h_100 nM",0.608953814354646
"1916","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.04 um",0.290254463426342
"1917","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.04 µM",0.749632315259551
"1918","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.12 um",0.453886835149552
"1919","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.12 µM",0.80680184667583
"1920","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.37 um",0.53238293403483
"1921","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.37 µM",0.730640171502678
"1922","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_1.11 um",0.503351875580008
"1923","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_1.11 µM",0.791545554110072
"1924","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_10 µM",0.620310948152955
"1925","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_10.0 um",0.672058429521798
"1926","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_3.33 um",0.757840016222333
"1927","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_3.33 µM",0.473701574633533
"1928","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_6 h_10 µM",0.0100377934773592
"1929","tert-butylhydroquinone_JURKAT_6 h_100 nM","mitomycin-c_HCC515_24 h_10 µM",0.470771046572696
"1930","tert-butylhydroquinone_JURKAT_6 h_100 nM","mitomycin-c_HCC515_6 h_10 µM",0.479254544609988
"1931","tert-butylhydroquinone_JURKAT_6 h_100 nM","quercetin_HEPG2_6 h_10 µM",0.910898744893731
"1932","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_0.04 um",0.772313903959622
"1933","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_0.12 um",0.547967870823188
"1934","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_0.37 um",0.362928866299836
"1935","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_1.11 um",0.582829468113705
"1936","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_10.0 um",0.44890683382296
"1937","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_3.33 um",0.529679458904619
"1938","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_6 h_10 µM",0.493717781019895
"1939","tert-butylhydroquinone_JURKAT_6 h_100 nM","spiperone_HEPG2_24 h_10 µM",0.864328667806637
"1940","tert-butylhydroquinone_JURKAT_6 h_100 nM","spiperone_HEPG2_24 h_3 µM",-0.0882124166747398
"1941","tert-butylhydroquinone_JURKAT_6 h_100 nM","spiperone_HEPG2_6 h_10 µM",0.546652300415097
"1942","tert-butylhydroquinone_JURKAT_6 h_100 nM","spiperone_HEPG2_6 h_3 µM",0.488242976379259
"1943","tert-butylhydroquinone_JURKAT_6 h_100 nM","temozolomide_HEPG2_6 h_10 µM",0.456790915530936
"1944","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.576076619677698
"1945","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.456873203976628
"1946","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.676091914853241
"1947","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.392502093362498
"1948","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.799024592056001
"1949","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.192928611877845
"1950","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.410695107055736
"1951","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_100 nM",1
"1952","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_3 µM",-0.046616159386661
"1953","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.626725851866923
"1954","tert-butylhydroquinone_JURKAT_6 h_100 nM","thapsigargin_HEPG2_6 h_10 µM",0.583009893007328
"1955","tert-butylhydroquinone_JURKAT_6 h_100 nM","VU-0418946-1_HEPG2_6 h_10 µM",0.633134023693945
"1956","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_24 h_20 µM",0.379418837617659
"1957","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_24 h_5 µM",0.146795073274938
"1958","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_6 h_10 µM",0.391328747007343
"1959","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_6 h_20 µM",-0.136375133053086
"1960","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_6 h_5 µM",0.518141743600168
"1961","tert-butylhydroquinone_JURKAT_6 h_3 µM","benzo(a)pyrene_VCAP_24 h_10 µM",-0.029575347246127
"1962","tert-butylhydroquinone_JURKAT_6 h_3 µM","benzo(a)pyrene_VCAP_6 h_10 µM",-0.0360090873640564
"1963","tert-butylhydroquinone_JURKAT_6 h_3 µM","brefeldin-a_HEPG2_6 h_10 µM",0.446429090754926
"1964","tert-butylhydroquinone_JURKAT_6 h_3 µM","brefeldin-a_HEPG2_6 h_100 nM",0.293613206592024
"1965","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.04 um",-0.0266649474554347
"1966","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.136684476564133
"1967","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.12 um",-0.017112747554615
"1968","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.12 µM",-0.0387713531903598
"1969","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.37 um",-0.051677419997789
"1970","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.37 µM",-0.0503985402124889
"1971","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_1.11 um",-0.046021910266007
"1972","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_1.11 µM",-0.036997029036343
"1973","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_10 µM",-0.0353331454235678
"1974","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_10.0 um",-0.0330141670287069
"1975","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_3.33 um",-0.032271564318099
"1976","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.0243357570995243
"1977","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_6 h_10 µM",-0.0459898392528448
"1978","tert-butylhydroquinone_JURKAT_6 h_3 µM","mitomycin-c_HCC515_24 h_10 µM",-0.0359429542343477
"1979","tert-butylhydroquinone_JURKAT_6 h_3 µM","mitomycin-c_HCC515_6 h_10 µM",0.284103093118866
"1980","tert-butylhydroquinone_JURKAT_6 h_3 µM","quercetin_HEPG2_6 h_10 µM",-0.0431129734730178
"1981","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_0.04 um",-0.0328553641017489
"1982","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_0.12 um",-0.039821916757035
"1983","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_0.37 um",0.330277217573091
"1984","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_1.11 um",-0.0160844712880211
"1985","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_10.0 um",-0.0249243922236073
"1986","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_3.33 um",-0.0341412133659873
"1987","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_6 h_10 µM",0.443234036736056
"1988","tert-butylhydroquinone_JURKAT_6 h_3 µM","spiperone_HEPG2_24 h_10 µM",-0.0473870103364707
"1989","tert-butylhydroquinone_JURKAT_6 h_3 µM","spiperone_HEPG2_24 h_3 µM",-0.031749969707954
"1990","tert-butylhydroquinone_JURKAT_6 h_3 µM","spiperone_HEPG2_6 h_10 µM",-0.0357077261900564
"1991","tert-butylhydroquinone_JURKAT_6 h_3 µM","spiperone_HEPG2_6 h_3 µM",-0.0291055142408446
"1992","tert-butylhydroquinone_JURKAT_6 h_3 µM","temozolomide_HEPG2_6 h_10 µM",-0.0164900741407847
"1993","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",-0.0212332393752424
"1994","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.326280730305594
"1995","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",-0.0273145647424585
"1996","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.441659270235606
"1997","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",-0.0353530326158652
"1998","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.345112314263363
"1999","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.458930043127191
"2000","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",-0.046616159386661
"2001","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",1
"2002","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",-0.0351972584774367
"2003","tert-butylhydroquinone_JURKAT_6 h_3 µM","thapsigargin_HEPG2_6 h_10 µM",-0.0317932388492517
"2004","tert-butylhydroquinone_JURKAT_6 h_3 µM","VU-0418946-1_HEPG2_6 h_10 µM",-0.0361488446646455
"2005","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_24 h_20 µM",0.487424225283346
"2006","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_24 h_5 µM",0.562953122191067
"2007","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_6 h_10 µM",0.616934722823404
"2008","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_6 h_20 µM",-0.0282522841554154
"2009","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_6 h_5 µM",-0.020963635599406
"2010","tert-butylhydroquinone_JURKAT_6 h_500 nM","benzo(a)pyrene_VCAP_24 h_10 µM",0.909036702459002
"2011","tert-butylhydroquinone_JURKAT_6 h_500 nM","benzo(a)pyrene_VCAP_6 h_10 µM",0.886260294893385
"2012","tert-butylhydroquinone_JURKAT_6 h_500 nM","brefeldin-a_HEPG2_6 h_10 µM",0.166747694632547
"2013","tert-butylhydroquinone_JURKAT_6 h_500 nM","brefeldin-a_HEPG2_6 h_100 nM",0.21616117760892
"2014","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.04 um",0.0626055739823076
"2015","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.04 µM",0.80922443756632
"2016","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.12 um",0.787543607387331
"2017","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.12 µM",0.764812475257538
"2018","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.37 um",0.24250036597543
"2019","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.37 µM",0.756502479667128
"2020","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_1.11 um",0.874505305134294
"2021","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_1.11 µM",0.895895205119732
"2022","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_10 µM",0.27030972923987
"2023","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_10.0 um",0.244671940591967
"2024","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_3.33 um",0.899851513804669
"2025","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_3.33 µM",0.791127287973227
"2026","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_6 h_10 µM",0.051707796801988
"2027","tert-butylhydroquinone_JURKAT_6 h_500 nM","mitomycin-c_HCC515_24 h_10 µM",0.915859902564323
"2028","tert-butylhydroquinone_JURKAT_6 h_500 nM","mitomycin-c_HCC515_6 h_10 µM",0.791343563809837
"2029","tert-butylhydroquinone_JURKAT_6 h_500 nM","quercetin_HEPG2_6 h_10 µM",0.751480182041601
"2030","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_0.04 um",0.853428346154176
"2031","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_0.12 um",0.906895051900978
"2032","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_0.37 um",0.774652437987828
"2033","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_1.11 um",0.337253787252727
"2034","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_10.0 um",0.398645890309999
"2035","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_3.33 um",0.946571782269823
"2036","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_6 h_10 µM",0.211743895897196
"2037","tert-butylhydroquinone_JURKAT_6 h_500 nM","spiperone_HEPG2_24 h_10 µM",0.81119955480762
"2038","tert-butylhydroquinone_JURKAT_6 h_500 nM","spiperone_HEPG2_24 h_3 µM",0.0101762615970468
"2039","tert-butylhydroquinone_JURKAT_6 h_500 nM","spiperone_HEPG2_6 h_10 µM",0.909232533750329
"2040","tert-butylhydroquinone_JURKAT_6 h_500 nM","spiperone_HEPG2_6 h_3 µM",0.864626215054723
"2041","tert-butylhydroquinone_JURKAT_6 h_500 nM","temozolomide_HEPG2_6 h_10 µM",0.789514567856241
"2042","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.318186537975118
"2043","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.373792235610901
"2044","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.253950812468837
"2045","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.212704951728
"2046","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.842799519993136
"2047","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.328866267653266
"2048","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.200657002191158
"2049","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.626725851866923
"2050","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_3 µM",-0.0351972584774367
"2051","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_500 nM",1
"2052","tert-butylhydroquinone_JURKAT_6 h_500 nM","thapsigargin_HEPG2_6 h_10 µM",0.199028035177765
"2053","tert-butylhydroquinone_JURKAT_6 h_500 nM","VU-0418946-1_HEPG2_6 h_10 µM",0.933868923823482
"2054","tert-butylhydroquinone_JURKAT_6 h_500 nM","YC-1_HEPG2_24 h_20 µM",0.202566087425482
"2055","tert-butylhydroquinone_JURKAT_6 h_500 nM","YC-1_HEPG2_24 h_5 µM",0.130182547738545
"2056","tert-butylhydroquinone_JURKAT_6 h_500 nM","YC-1_HEPG2_6 h_10 µM",0.14072338293612
"2057","tert-butylhydroquinone_JURKAT_6 h_500 nM","YC-1_HEPG2_6 h_20 µM",0.0512915021476676
"2058","tert-butylhydroquinone_JURKAT_6 h_500 nM","YC-1_HEPG2_6 h_5 µM",0.277431612781974
"2059","thapsigargin_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.0844542210800858
"2060","thapsigargin_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.467503142103839
"2061","thapsigargin_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.6498216060548
"2062","thapsigargin_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.65610270486946
"2063","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.423261294261712
"2064","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.416806124973978
"2065","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",-0.0490963380787605
"2066","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.5688156052699
"2067","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.563346889684901
"2068","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.119843372023335
"2069","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.0177929459476576
"2070","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.380746363152155
"2071","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.688153679429865
"2072","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.65678360391886
"2073","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.331318790537683
"2074","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",-0.0374153080200148
"2075","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.400896460550453
"2076","thapsigargin_HEPG2_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.00534763558347734
"2077","thapsigargin_HEPG2_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",-0.000429514605860836
"2078","thapsigargin_HEPG2_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.585754520417603
