NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
AKAP8L	2474	1	-3	1	4	0	NA	NA
UTS2R	2494	1	-3	8	11	16	0.90800302784375	1
ADRA1B	2498	1	-3	9	12	14	0.893649474406883	1
BMPR1A	2505	1	-3	9	12	14	0.893649474406883	1
CDKN3	2521	1	-3	12	15	9	0.752879510218491	1
KNL1	2526	1	-3	8	11	14	0.824086103022547	1
DYRK3	2548	1	-3	2	5	3	0.951189479833836	1
FGF13	2562	1	-3	10	13	12	0.880499515304138	1
GPR132	2590	1	-3	8	11	16	0.90800302784375	1
GPR17	2592	1	-3	10	13	12	0.89682335109264	1
HCRTR1	2604	1	-3	10	13	12	0.89682335109264	1
HRH2	2613	1	-3	8	11	16	0.90800302784375	1
HTR2C	2618	1	-3	10	13	12	0.89682335109264	1
HTR6	2619	1	-3	8	11	16	0.90800302784375	1
HTR7	2620	1	-3	8	11	16	0.90800302784375	1
IL2RB	2623	1	-3	10	13	12	0.850750097205645	1
PELI1	2662	1	-3	6	9	19	0.89235224465247	1
P2RY13	2667	1	-3	9	12	13	0.910478302240709	1
WNT7B	2669	1	-3	7	10	18	0.837615033753286	1
MAST2	2670	1	-3	4	7	25	0.86232983340187	1
MC1R	2672	1	-3	9	12	14	0.893649474406883	1
MC4R	2673	1	-3	8	11	16	0.90800302784375	1
MCHR2	2674	1	-3	8	11	16	0.90800302784375	1
MLNR	2685	1	-3	10	13	12	0.89682335109264	1
MOB1B	2687	1	-3	7	10	14	0.784672397576218	1
MOB1A	2688	1	-3	7	10	14	0.784672397576218	1
MRGPRX1	2690	1	-3	8	11	16	0.90800302784375	1
MRGPRX2	2691	1	-3	8	11	16	0.90800302784375	1
MUL1	2700	1	-3	5	8	22	0.849374943249022	1
NMUR1	2722	1	-3	8	11	15	0.925220723443181	1
OGT	2737	1	-3	7	10	15	0.849585513825588	1
P2RY11	2738	1	-3	8	11	16	0.90800302784375	1
PDHX	2752	1	-3	7	10	11	0.891118967532412	1
PPM1M	2784	1	-3	8	11	16	0.769627167476263	1
BCAR3	2786	1	-3	9	12	14	0.893649474406883	1
PTPRO	2795	1	-3	7	10	17	0.798488224905189	1
ITGB6	2808	1	-3	9	12	14	0.893649474406883	1
ITGB8	2814	1	-3	9	12	14	0.893649474406883	1
ITGB5	2822	1	-3	9	12	14	0.893649474406883	1
IL2RA	2836	1	-3	9	12	13	0.835851954747957	1
PROC	2859	1	-3	0	3	14	NA	NA
DBH	2863	1	-3	8	11	10	0.90800302784375	1
HDC	2866	1	-3	8	11	10	0.90800302784375	1
TPH1	2869	1	-3	8	11	10	0.90800302784375	1
CD48	2884	1	-3	7	10	6	0.923606392981959	1
SEMA6D	2930	1	-3	6	9	18	0.907521482388653	1
SLIT3	2934	1	-3	5	8	4	0.859274672377339	1
TAC4	2936	1	-3	8	11	10	0.90800302784375	1
PAK6	2964	1	-3	7	10	19	0.849585513825588	1
PTPRM	2972	1	-3	6	9	20	0.87818872304746	1
MAD1L1	2978	1	-3	5	8	7	0.882569738213528	1
BLNK	2997	1	-3	8	11	16	0.835850620830969	1
MYT1	3005	1	-3	8	11	16	0.784655912529999	1
WEE2	3020	1	-3	8	11	16	0.784655912529999	1
NBN	3027	1	-3	8	11	16	0.824086103022547	1
CSNK1G3	3031	1	-3	11	14	11	0.802461793244898	1
SERPINA5	3092	1	-3	6	9	10	0.822538734811922	1
UBE2D1	3158	1	-3	9	12	9	0.893649474406883	1
PHB	3172	1	-3	10	13	12	0.824483794149937	1
CRYAB	3174	1	-3	8	11	16	0.802878154100204	1
STAMBP	3207	1	-3	10	13	12	0.880499515304138	1
TSHR	3219	1	-3	8	11	15	0.925220723443181	1
IRAK1BP1	3224	1	-3	8	11	14	0.784655912529999	1
IFIT1	3233	1	-3	1	4	1	NA	NA
COPS6	3235	1	-3	5	8	20	0.840738349813789	1
HFE	3248	1	-3	7	10	1	0.891118967532412	1
TYROBP	3261	1	-3	7	10	17	0.923606392981959	1
CA2	3267	1	-3	2	5	1	0.951189479833836	1
CHP2	3268	1	-3	2	5	1	0.951189479833836	1
CXCR5	3275	1	-3	9	12	14	0.893649474406883	1
HCFC1	3330	1	-3	7	10	9	0.798488224905189	1
ARHGEF18	3367	1	-3	6	9	20	0.923607610281865	1
RASGRP1	3392	1	-3	10	13	10	0.880499515304138	1
RASGRP4	3393	1	-3	10	13	10	0.880499515304138	1
SERPINB8	3401	1	-3	9	12	11	0.756776546837846	1
FAP	3403	1	-3	6	9	4	0.956875160030768	1
PRMT2	3450	1	-3	8	11	12	0.824086103022547	1
DOCK9	3458	1	-3	4	7	24	0.945232336610669	1
DOCK7	3460	1	-3	4	7	24	0.945232336610669	1
CMTM8	3499	1	-3	10	13	12	0.880499515304138	1
TERF2IP	3500	1	-3	7	10	9	0.862469353135695	1
SERPIND1	3523	1	-3	0	3	14	NA	NA
ELK4	3542	1	-3	8	11	10	0.8484416790498	1
RGS2	72	-1	-3	9	12	14	0.910478302240709	1
ATOH1	105	-1	-3	8	11	7	0.776707366540555	1
DLL1	107	-1	-3	9	12	9	0.73646442895373	1
SIX1	108	-1	-3	8	11	15	0.763565483512777	1
CDK1	130	-1	-3	8	11	17	0.784655912529999	1
ATM	133	-1	-3	12	15	9	0.727122337511348	1
E2F1	137	-1	-3	8	11	17	0.8484416790498	1
RELA	153	-1	-3	8	11	17	0.776707366540555	1
BACE2	159	-1	-3	4	7	7	0.915872969758392	1
BACE1	160	-1	-3	4	7	7	0.915872969758392	1
CDK2	169	-1	-3	12	15	9	0.752879510218491	1
ID1	212	-1	-3	5	8	22	0.849374943249022	1
PRKCG	232	-1	-3	5	8	23	0.833519878046254	1
BIRC2	238	-1	-3	5	8	22	0.849374943249022	1
BIRC6	240	-1	-3	5	8	20	0.840738349813789	1
DYNLL1	252	-1	-3	6	9	20	0.923607610281865	1
CASP7	254	-1	-3	7	10	19	0.90691354958037	1
IL22	311	-1	-3	5	8	19	0.840738349813789	1
ANO9	345	-1	-3	9	12	10	0.835851954747957	1
CARD8	366	-1	-3	4	7	17	0.870164374418487	1
SERPINB9	367	-1	-3	8	11	14	0.8484416790498	1
NOS1	376	-1	-3	9	12	10	0.862905140057051	1
E2F7	380	-1	-3	7	10	15	0.816300307941953	1
APIP	410	-1	-3	4	7	17	0.870164374418487	1
ABL2	414	-1	-3	8	11	15	0.824086103022547	1
ZBTB17	482	-1	-3	8	11	14	0.776707366540555	1
NLK	494	-1	-3	11	14	10	0.814164435325765	1
PER1	495	-1	-3	12	15	9	0.727122337511348	1
TIMELESS	496	-1	-3	12	15	9	0.727122337511348	1
FRAT2	516	-1	-3	9	12	15	0.848945209450507	1
PML	519	-1	-3	7	10	19	0.849585513825588	1
DDIT3	574	-1	-3	5	8	20	0.833519878046254	1
PAF1	628	-1	-3	7	10	10	0.876302768404436	1
ACTL6A	659	-1	-3	12	15	9	0.727122337511348	1
HDAC10	664	-1	-3	7	10	14	0.837615033753286	1
EP400	668	-1	-3	7	10	19	0.798488224905189	1
NPAT	686	-1	-3	11	14	10	0.73582429254124	1
NEK2	697	-1	-3	9	12	15	0.79100996593537	1
BIRC7	706	-1	-3	5	8	20	0.840738349813789	1
NF1	716	-1	-3	10	13	10	0.880499515304138	1
ERCC8	749	-1	-3	11	14	11	0.780875206561903	1
SUV39H1	766	-1	-3	7	10	13	0.876302768404436	1
CDKN2C	784	-1	-3	11	14	10	0.791382167256702	1
CTSL	790	-1	-3	2	5	25	0.920720799336795	1
CTSH	791	-1	-3	6	9	4	0.831638536942982	1
CTSK	792	-1	-3	6	9	4	0.831638536942982	1
CTSS	793	-1	-3	6	9	4	0.831638536942982	1
NPM1	800	-1	-3	11	14	11	0.802461793244898	1
PAK2	806	-1	-3	11	14	10	0.721168015571256	1
CHFR	816	-1	-3	5	8	22	0.859274672377339	1
BRCC3	826	-1	-3	0	3	0	NA	NA
LATS1	833	-1	-3	8	11	14	0.891667075256925	1
PIAS1	857	-1	-3	11	14	11	0.780875206561903	1
TNFRSF1A	908	-1	-3	7	10	18	0.837615033753286	1
PIM1	913	-1	-3	9	12	15	0.823561709701023	1
TCL1A	922	-1	-3	5	8	22	0.849374943249022	1
TYK2	930	-1	-3	6	9	21	0.822538734811922	1
FMR1	953	-1	-3	8	11	16	0.769627167476263	1
CIB1	954	-1	-3	8	11	16	0.769627167476263	1
RILPL2	955	-1	-3	8	11	16	0.769627167476263	1
PAK1IP1	956	-1	-3	8	11	16	0.769627167476263	1
RAC3	957	-1	-3	8	11	16	0.769627167476263	1
RHOQ	958	-1	-3	8	11	16	0.769627167476263	1
CHP1	959	-1	-3	8	11	16	0.769627167476263	1
RAC2	960	-1	-3	8	11	16	0.769627167476263	1
RHOU	961	-1	-3	8	11	16	0.769627167476263	1
CBLC	973	-1	-3	10	13	12	0.880499515304138	1
BRIP1	985	-1	-3	4	7	23	0.915872969758392	1
SH3BP5	993	-1	-3	11	14	7	0.88423924277694	1
PSEN1	998	-1	-3	7	10	19	0.837615033753286	1
STAT2	1027	-1	-3	9	12	10	0.835851954747957	1
DLL4	1061	-1	-3	9	12	9	0.73646442895373	1
DLL3	1063	-1	-3	9	12	9	0.73646442895373	1
CISH	1076	-1	-3	7	10	17	0.826525725710401	1
IL20RA	1087	-1	-3	6	9	19	0.814552456988061	1
IL22RA1	1088	-1	-3	6	9	19	0.814552456988061	1
CRIPAK	1098	-1	-3	8	11	16	0.769627167476263	1
TYRO3	1164	-1	-3	9	12	14	0.756776546837846	1
SYNJ2BP	1187	-1	-3	9	12	5	0.73646442895373	1
SMURF2	1192	-1	-3	5	8	22	0.849374943249022	1
CSK	1200	-1	-3	3	6	26	0.913675982308994	1
IL10RB	1203	-1	-3	6	9	19	0.814552456988061	1
IL20RB	1282	-1	-3	6	9	19	0.814552456988061	1
IFNLR1	1291	-1	-3	6	9	19	0.814552456988061	1
POFUT1	1295	-1	-3	8	11	12	0.763565483512777	1
GIT1	1384	-1	-3	5	8	21	0.882569738213528	1
GHRL	1516	-1	-3	7	10	16	0.862469353135695	1
GCG	1519	-1	-3	6	9	4	0.956875160030768	1
AGRP	1569	-1	-3	8	11	10	0.90800302784375	1
SPRY1	1677	-1	-3	2	5	28	0.920720799336795	1
WASF1	1690	-1	-3	10	13	9	0.812493214640325	1
RGS4	1697	-1	-3	8	11	15	0.925220723443181	1
RGS19	1698	-1	-3	8	11	15	0.925220723443181	1
NAIP	1711	-1	-3	5	8	20	0.840738349813789	1
HPCA	1712	-1	-3	4	7	17	0.870164374418487	1
CTTN	1714	-1	-3	9	12	11	0.823561709701023	1
DLGAP1	1749	-1	-3	9	12	9	0.862905140057051	1
COL1A1	1753	-1	-3	6	9	20	0.814552456988061	1
GOPC	1803	-1	-3	6	9	17	0.865045431567396	1
CAPRIN1	1814	-1	-3	6	9	13	0.89235224465247	1
G3BP2	1824	-1	-3	6	9	13	0.89235224465247	1
PTPRK	1957	-1	-3	10	13	12	0.880499515304138	1
PXN	1960	-1	-3	7	10	18	0.798488224905189	1
PTP4A2	1989	-1	-3	12	15	9	0.752879510218491	1
IER3	1991	-1	-3	5	8	21	0.859274672377339	1
FURIN	2043	-1	-3	10	13	12	0.738354348399775	1
AMOT	2044	-1	-3	8	11	14	0.891667075256925	1
PPP6C	2082	-1	-3	7	10	17	0.891118967532412	1
SEPT9	2088	-1	-3	6	9	19	0.923607610281865	1
OMG	2089	-1	-3	3	6	20	0.903424364570139	1
CDK20	2144	-1	-3	12	15	9	0.752879510218491	1
TAX1BP1	2178	-1	-3	6	9	19	0.865045431567396	1
TCL1B	2184	-1	-3	5	8	22	0.849374943249022	1
TJP2	2207	-1	-3	8	11	14	0.891667075256925	1
MTCH2	2211	-1	-3	6	9	4	0.831638536942982	1
MTCP1	2212	-1	-3	5	8	22	0.849374943249022	1
TSC1	2239	-1	-3	7	10	17	0.837615033753286	1
NOG	2251	-1	-3	7	10	12	0.90691354958037	1
F2	2280	-1	-3	1	4	29	NA	NA
BMP1	2295	-1	-3	5	8	16	0.833519878046254	1
AIMP1	2328	-1	-3	5	8	19	0.849374943249022	1
C11orf74	2350	-1	-3	7	10	6	0.923606392981959	1
ITGAL	2357	-1	-3	3	6	25	0.913675982308994	1
ARHGAP6	2369	-1	-3	6	9	20	0.923607610281865	1
ARHGAP8	2370	-1	-3	6	9	20	0.923607610281865	1
ARHGAP10	2372	-1	-3	6	9	20	0.923607610281865	1
ARHGAP11A	2373	-1	-3	6	9	20	0.923607610281865	1
ARHGAP19	2377	-1	-3	6	9	20	0.923607610281865	1
ARHGAP21	2379	-1	-3	6	9	20	0.923607610281865	1
ARHGAP26	2382	-1	-3	6	9	20	0.923607610281865	1
ARHGAP28	2384	-1	-3	6	9	20	0.923607610281865	1
ARHGAP29	2385	-1	-3	6	9	20	0.923607610281865	1
MYO9A	2398	-1	-3	6	9	20	0.923607610281865	1
STARD13	2404	-1	-3	6	9	20	0.923607610281865	1
IMPDH2	2476	-1	-3	5	8	22	0.849374943249022	1
UBIAD1	2486	-1	-3	10	13	10	0.880499515304138	1
FKBP15	2511	-1	-3	9	12	11	0.823561709701023	1
CDKN2B	2520	-1	-3	11	14	10	0.791382167256702	1
BAIAP2	2522	-1	-3	9	12	2	0.81202100175723	1
CLK4	2530	-1	-3	9	12	14	0.823561709701023	1
DDB1	2542	-1	-3	5	8	21	0.882569738213528	1
EPN1	2553	-1	-3	10	13	12	0.880499515304138	1
PELI3	2625	-1	-3	8	11	14	0.784655912529999	1
MMP3	2686	-1	-3	9	12	11	0.79100996593537	1
PELI2	2757	-1	-3	8	11	14	0.784655912529999	1
PFN1	2758	-1	-3	9	12	11	0.823561709701023	1
ACTB	2785	-1	-3	9	12	14	0.823561709701023	1
ARPC2	2791	-1	-3	9	12	11	0.823561709701023	1
VCL	2792	-1	-3	9	12	11	0.823561709701023	1
VASP	2793	-1	-3	6	9	18	0.87818872304746	1
ITGA6	2809	-1	-3	3	6	25	0.913675982308994	1
ITGAM	2810	-1	-3	3	6	25	0.913675982308994	1
ITGAE	2811	-1	-3	3	6	25	0.913675982308994	1
ITGA2	2812	-1	-3	3	6	25	0.913675982308994	1
ITGAX	2817	-1	-3	3	6	25	0.913675982308994	1
ITGA8	2818	-1	-3	3	6	25	0.913675982308994	1
ITGA9	2820	-1	-3	3	6	25	0.913675982308994	1
ITGA7	2821	-1	-3	3	6	25	0.913675982308994	1
ITGB7	2824	-1	-3	3	6	25	0.913675982308994	1
ITGA10	2826	-1	-3	3	6	25	0.913675982308994	1
ITGAD	2827	-1	-3	3	6	25	0.913675982308994	1
ITGA11	2828	-1	-3	3	6	25	0.913675982308994	1
ITGA3	2830	-1	-3	3	6	25	0.913675982308994	1
COL2A1	2840	-1	-3	6	9	20	0.814552456988061	1
COL18A1	2858	-1	-3	6	9	20	0.814552456988061	1
LAMA5	2875	-1	-3	7	10	18	0.791014805831734	1
HLA-F	2882	-1	-3	2	5	19	0.924734936079236	1
ADAM23	2894	-1	-3	3	6	23	0.884647813745942	1
COL5A1	2899	-1	-3	6	9	20	0.814552456988061	1
ICAM4	2909	-1	-3	7	10	17	0.784672397576218	1
MMP12	2916	-1	-3	4	7	11	0.852844691755639	1
COL4A6	2944	-1	-3	6	9	20	0.814552456988061	1
COL5A2	2945	-1	-3	6	9	20	0.814552456988061	1
COL6A1	2946	-1	-3	6	9	20	0.814552456988061	1
COL6A2	2947	-1	-3	6	9	20	0.814552456988061	1
COL6A3	2948	-1	-3	6	9	20	0.814552456988061	1
HTT	2991	-1	-3	5	8	20	0.840738349813789	1
KIR2DL3	2994	-1	-3	2	5	27	0.924734936079236	1
IBTK	2998	-1	-3	11	14	7	0.88423924277694	1
BIRC8	3014	-1	-3	4	7	17	0.870164374418487	1
PRR5	3018	-1	-3	7	10	18	0.816300307941953	1
PPP1R12A	3023	-1	-3	5	8	22	0.859274672377339	1
CD9	3062	-1	-3	4	7	17	0.879587521674873	1
HSPA4	3116	-1	-3	4	7	17	0.870164374418487	1
SPDYA	3117	-1	-3	12	15	9	0.752879510218491	1
PARK7	3130	-1	-3	10	13	12	0.880499515304138	1
RBL1	3153	-1	-3	6	9	19	0.865045431567396	1
HEY2	3162	-1	-3	3	6	8	0.951905187299402	1
CDC26	3175	-1	-3	9	12	10	0.893649474406883	1
UBA1	3184	-1	-3	8	11	5	0.876302695036116	1
FBXW5	3202	-1	-3	6	9	19	0.89235224465247	1
TBC1D7	3242	-1	-3	6	9	14	0.865045431567396	1
KIR2DL1	3260	-1	-3	2	5	27	0.924734936079236	1
KIR3DL1	3262	-1	-3	2	5	27	0.924734936079236	1
WASL	3272	-1	-3	7	10	2	0.849585513825588	1
PKN3	3328	-1	-3	6	9	19	0.923607610281865	1
CDC42SE1	3331	-1	-3	4	7	24	0.945232336610669	1
PDCD6IP	3341	-1	-3	10	13	12	0.880499515304138	1
OPHN1	3365	-1	-3	6	9	20	0.923607610281865	1
ARID3A	3390	-1	-3	8	11	15	0.8484416790498	1
IL27RA	3411	-1	-3	9	12	10	0.835851954747957	1
AVEN	3430	-1	-3	4	7	17	0.870164374418487	1
WASF2	3442	-1	-3	10	13	9	0.812493214640325	1
PHF21A	3453	-1	-3	8	11	14	0.824086103022547	1
KIR2DL5A	3455	-1	-3	2	5	27	0.924734936079236	1
F5	3486	-1	-3	0	3	14	NA	NA
MMP8	3487	-1	-3	1	4	0	NA	NA
WASF3	3509	-1	-3	9	12	11	0.823561709701023	1
ARPC1B	3511	-1	-3	9	12	11	0.823561709701023	1
FCGR2A	3531	-1	-3	8	11	15	0.891667075256925	1
KLRC1	3538	-1	-3	2	5	27	0.924734936079236	1
GRM1	8	1	-4	7	11	16	0.956732396693662	1
CASR	16	1	-4	9	13	13	0.907520405911785	1
CNR1	40	1	-4	10	14	11	0.921673880406449	1
EGFR	49	1	-4	10	14	12	0.921673880406449	1
NUMB	70	1	-4	7	11	17	0.888320981498273	1
PTPN1	71	1	-4	8	12	16	0.866569560427272	1
PTPRD	166	1	-4	5	9	18	0.894294905092471	1
HRAS	184	1	-4	10	14	12	0.921673880406449	1
MAPKAPK5	192	1	-4	8	12	15	0.885611230709292	1
ID3	209	1	-4	5	9	16	0.900846501917787	1
RALB	220	1	-4	9	13	14	0.932924830874173	1
CDH1	242	1	-4	9	13	13	0.907520405911785	1
RHOA	245	1	-4	6	10	20	0.957001083469974	1
E2F6	250	1	-4	7	11	18	0.944210412870805	1
CFLAR	253	1	-4	6	10	19	0.911815346773477	1
MAP2K1	277	1	-4	10	14	12	0.948845883508801	1
HSP90AA1	279	1	-4	4	8	24	0.925385877172605	1
EIF4EBP3	306	1	-4	12	16	2	0.914091868596597	1
BCL10	307	1	-4	4	8	22	0.942519622610377	1
MAP3K7	323	1	-4	7	11	18	0.931881171084362	1
KAT2B	358	1	-4	10	14	12	0.935095835096366	1
GAPDH	369	1	-4	6	10	19	0.933448301311835	1
APLF	375	1	-4	9	13	11	0.907520405911785	1
RUNX3	488	1	-4	7	11	15	0.863504499560934	1
MYB	489	1	-4	8	12	14	0.885611230709292	1
KAT5	518	1	-4	9	13	14	0.831481907161867	1
CDK11A	523	1	-4	7	11	6	0.844562436641495	1
CDK11B	524	1	-4	7	11	6	0.844562436641495	1
NFKBIZ	539	1	-4	5	9	18	0.894294905092471	1
NRG1	554	1	-4	6	10	19	0.933448301311835	1
BTK	589	1	-4	11	15	10	0.924338646466856	1
KAT6A	612	1	-4	9	13	13	0.855011810115079	1
APEX1	644	1	-4	8	12	15	0.896183022857081	1
SUMO1	665	1	-4	10	14	12	0.853593339494503	1
ESR1	675	1	-4	9	13	14	0.884545763202289	1
DLC1	712	1	-4	6	10	6	0.872025661332665	1
BUB1	731	1	-4	8	12	16	0.87573661171103	1
KIF4A	732	1	-4	4	8	8	0.962266704183891	1
CCNH	743	1	-4	6	10	20	0.922302670537765	1
DYNLL2	873	1	-4	6	10	6	0.872025661332665	1
BAG4	882	1	-4	6	10	15	0.893157000936061	1
NRF1	911	1	-4	10	14	4	0.853593339494503	1
MAPK9	933	1	-4	10	14	12	0.921673880406449	1
CCND2	940	1	-4	9	13	13	0.855011810115079	1
BMP2	1013	1	-4	7	11	11	0.944210412870805	1
PRL	1022	1	-4	8	12	14	0.919326394213567	1
TSLP	1026	1	-4	7	11	16	0.944210412870805	1
HBEGF	1054	1	-4	10	14	11	0.908770704069468	1
IL7R	1064	1	-4	8	12	15	0.93179046695997	1
PTPRC	1078	1	-4	3	7	25	0.933038309669053	1
IL31	1099	1	-4	3	7	19	0.951167089567544	1
BMP7	1108	1	-4	7	11	11	0.944210412870805	1
BMP4	1111	1	-4	7	11	11	0.944210412870805	1
PDGFRA	1131	1	-4	8	12	15	0.907432486718273	1
EPHA3	1152	1	-4	8	12	15	0.919326394213567	1
TEK	1158	1	-4	5	9	21	0.958742374816975	1
RXRA	1173	1	-4	11	15	9	0.843811329491776	1
TGFB1I1	1194	1	-4	7	11	17	0.888320981498273	1
BTC	1234	1	-4	10	14	11	0.908770704069468	1
BMP8B	1236	1	-4	7	11	11	0.944210412870805	1
CRK	1249	1	-4	10	14	12	0.908770704069468	1
MKNK2	1251	1	-4	12	16	2	0.914091868596597	1
IL1RAP	1276	1	-4	7	11	16	0.944210412870805	1
PPP1CC	1287	1	-4	8	12	16	0.858128829782656	1
PPP1R15A	1288	1	-4	8	12	16	0.858128829782656	1
ACTR2	1312	1	-4	12	16	2	0.914091868596597	1
GDF11	1313	1	-4	12	16	2	0.914091868596597	1
NODAL	1317	1	-4	12	16	2	0.914091868596597	1
CTDSP1	1321	1	-4	5	9	21	0.908495499804318	1
NTRK3	1360	1	-4	6	10	19	0.945102891533365	1
EPHA2	1362	1	-4	6	10	19	0.945102891533365	1
ANGPTL1	1371	1	-4	5	9	18	0.958742374816975	1
MERTK	1377	1	-4	7	11	17	0.944210412870805	1
RASA1	1387	1	-4	3	7	25	0.943867954645039	1
GRB7	1392	1	-4	9	13	9	0.932924830874173	1
DOK4	1397	1	-4	8	12	15	0.919326394213567	1
ZAP70	1414	1	-4	7	11	18	0.956732396693662	1
INHA	1437	1	-4	12	16	2	0.914091868596597	1
BMP10	1450	1	-4	7	11	11	0.944210412870805	1
BMP5	1451	1	-4	7	11	11	0.944210412870805	1
BMP8A	1452	1	-4	7	11	11	0.944210412870805	1
GDF2	1453	1	-4	7	11	11	0.944210412870805	1
EPGN	1500	1	-4	10	14	11	0.908770704069468	1
GAL	1514	1	-4	9	13	7	0.946276701790067	1
MLN	1570	1	-4	9	13	7	0.946276701790067	1
NMS	1576	1	-4	9	13	7	0.946276701790067	1
NMU	1577	1	-4	9	13	7	0.946276701790067	1
HCRT	1588	1	-4	9	13	7	0.946276701790067	1
PRLH	1598	1	-4	9	13	7	0.946276701790067	1
RIMS1	1627	1	-4	5	9	21	0.917118273534152	1
RAPGEF4	1628	1	-4	4	8	14	0.925385877172605	1
GNAQ	1630	1	-4	8	12	16	0.957691910690749	1
CAMK1	1631	1	-4	5	9	20	0.958742374816975	1
CARD14	1638	1	-4	12	16	2	0.914091868596597	1
GNA13	1646	1	-4	7	11	17	0.956732396693662	1
FER	1654	1	-4	8	12	15	0.944675103177792	1
ADRA1A	1665	1	-4	8	12	15	0.93179046695997	1
ADRB2	1673	1	-4	8	12	15	0.93179046695997	1
RASGRF1	1685	1	-4	7	11	17	0.944210412870805	1
EIF5	1720	1	-4	10	14	4	0.853593339494503	1
AP2S1	1723	1	-4	3	7	25	0.943867954645039	1
MAGI2	1800	1	-4	7	11	17	0.898170773574822	1
MAGI3	1802	1	-4	7	11	17	0.898170773574822	1
ARVCF	1804	1	-4	9	13	12	0.932924830874173	1
CTNND2	1805	1	-4	9	13	12	0.932924830874173	1
P2RY10	1836	1	-4	10	14	11	0.921673880406449	1
F2RL2	1840	1	-4	8	12	15	0.93179046695997	1
ACVR2A	1845	1	-4	12	16	2	0.914091868596597	1
P2RY1	1850	1	-4	8	12	15	0.93179046695997	1
P2RY4	1869	1	-4	10	14	11	0.921673880406449	1
MSX2	1873	1	-4	5	9	6	0.885201099965949	1
CHK2	1881	1	-4	10	14	11	0.873767741744892	1
P2RY6	1882	1	-4	7	11	17	0.944210412870805	1
RPS6KA2	1883	1	-4	5	9	22	0.93683551341935	1
FHL2	1928	1	-4	7	11	17	0.879234311195311	1
GNB1	1943	1	-4	6	10	19	0.945102891533365	1
FLT3	1946	1	-4	8	12	15	0.944675103177792	1
MTMR3	1993	1	-4	7	11	16	0.856977198739438	1
LTB4R	2040	1	-4	10	14	11	0.921673880406449	1
CDK3	2098	1	-4	11	15	8	0.886136545924174	1
SRCAP	2143	1	-4	11	15	8	0.853499497647557	1
DVL1P1	2172	1	-4	7	11	17	0.888320981498273	1
TBXA2R	2181	1	-4	8	12	15	0.944675103177792	1
TET1	2193	1	-4	7	11	17	0.898170773574822	1
TNK2	2220	1	-4	6	10	18	0.933448301311835	1
GRN	2269	1	-4	6	10	15	0.893157000936061	1
ASXL1	2293	1	-4	6	10	16	0.911815346773477	1
CCNC	2317	1	-4	7	11	12	0.844562436641495	1
STOML2	2351	1	-4	7	11	15	0.956732396693662	1
PLEKHG6	2438	1	-4	7	11	17	0.944210412870805	1
TRIO	2443	1	-4	7	11	17	0.944210412870805	1
EIF2S1	2451	1	-4	10	14	6	0.853593339494503	1
PABPC1	2478	1	-4	12	16	2	0.914091868596597	1
UBXN8	2483	1	-4	5	9	4	0.958742374816975	1
MAP3K21	2500	1	-4	10	14	10	0.948845883508801	1
MAST3	2574	1	-4	7	11	17	0.898170773574822	1
GALP	2577	1	-4	9	13	7	0.946276701790067	1
HIST1H2AM	2601	1	-4	4	8	1	0.933508551205659	1
SPEN	2666	1	-4	6	10	13	0.863897335674048	1
GPR55	2668	1	-4	7	11	16	0.956732396693662	1
CD3E	2677	1	-4	7	11	17	0.956732396693662	1
ADAMTS13	2727	1	-4	4	8	10	0.90584989507281	1
P2RY2	2740	1	-4	8	12	15	0.93179046695997	1
ILKAP	2796	1	-4	6	10	19	0.893157000936061	1
THY1	2829	1	-4	7	11	16	0.944210412870805	1
CHAT	2864	1	-4	9	13	7	0.946276701790067	1
AANAT	2867	1	-4	12	16	7	0.927823202575191	1
NECTIN3	2880	1	-4	10	14	8	0.921673880406449	1
INHBC	2883	1	-4	12	16	2	0.914091868596597	1
EIF4G1	2977	1	-4	12	16	2	0.914091868596597	1
MAGI1	2986	1	-4	7	11	17	0.898170773574822	1
BLK	2990	1	-4	7	11	17	0.931881171084362	1
SH2D1A	2999	1	-4	9	13	13	0.907520405911785	1
KLK2	3011	1	-4	10	14	7	0.935095835096366	1
NOP53	3026	1	-4	7	11	17	0.898170773574822	1
SDC2	3030	1	-4	10	14	12	0.921673880406449	1
CCNE2	3035	1	-4	7	11	16	0.888320981498273	1
PAK5	3038	1	-4	7	11	17	0.920013788504258	1
NPY4R	3052	1	-4	10	14	4	0.853593339494503	1
MOS	3057	1	-4	10	14	10	0.948845883508801	1
CBLL1	3104	1	-4	9	13	10	0.907520405911785	1
BCCIP	3128	1	-4	6	10	16	0.872025661332665	1
EIF2B1	3129	1	-4	10	14	4	0.853593339494503	1
GTF2F1	3137	1	-4	4	8	18	0.933508551205659	1
TFDP2	3165	1	-4	8	12	14	0.87573661171103	1
EIF1AX	3182	1	-4	10	14	4	0.853593339494503	1
NMNAT1	3186	1	-4	9	13	11	0.907520405911785	1
REPS2	3203	1	-4	7	11	16	0.920013788504258	1
RAB2A	3227	1	-4	5	9	18	0.94763806345239	1
DNAJA3	3232	1	-4	6	10	19	0.922302670537765	1
RRAGB	3241	1	-4	7	11	16	0.856977198739438	1
EIF4A2	3244	1	-4	12	16	2	0.914091868596597	1
PPP1R9B	3306	1	-4	8	12	16	0.858128829782656	1
