"","exp1","exp2","cor_coef"
"1851","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",1
"1852","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.739858827449622
"1853","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.191921474175812
"1854","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.572499805520927
"1855","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.503921629242245
"1856","tert-butylhydroquinone_JURKAT_6 h_1 µM","thapsigargin_HEPG2_6 h_10 µM",0.479734119331146
"1857","tert-butylhydroquinone_JURKAT_6 h_1 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.55931236672078
"1858","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_24 h_20 µM",0.485817727922538
"1859","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_24 h_5 µM",0.659451568726109
"1860","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_6 h_10 µM",0.65374290743585
"1861","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_6 h_20 µM",0.832896444381982
"1862","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_6 h_5 µM",0.578604892286896
"1863","tert-butylhydroquinone_JURKAT_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.258745853549428
"1864","tert-butylhydroquinone_JURKAT_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.665028289091426
"1865","tert-butylhydroquinone_JURKAT_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.40072466645581
"1866","tert-butylhydroquinone_JURKAT_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.926452100583137
"1867","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.373720576475298
"1868","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.67324716631454
"1869","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.612108590145431
"1870","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.856047209951092
"1871","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.506455841410042
"1872","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.866976183128623
"1873","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.644376879526256
"1874","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.672887301168303
"1875","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.630076015928833
"1876","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.778461181061856
"1877","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.527650349457604
"1878","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.589548966205293
"1879","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.616051310998882
"1880","tert-butylhydroquinone_JURKAT_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.69097241485578
"1881","tert-butylhydroquinone_JURKAT_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.657152517394085
"1882","tert-butylhydroquinone_JURKAT_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.765068391627891
"1883","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.770496682183495
"1884","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.685590358204947
"1885","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.257484857269512
"1886","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.771590871232702
"1887","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.704155925887283
"1888","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.574840314680299
"1889","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.86801438901211
"1890","tert-butylhydroquinone_JURKAT_6 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.599958084313415
"1891","tert-butylhydroquinone_JURKAT_6 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.883378446164239
"1892","tert-butylhydroquinone_JURKAT_6 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.523813521955657
"1893","tert-butylhydroquinone_JURKAT_6 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.536311282852329
"1894","tert-butylhydroquinone_JURKAT_6 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.587549533200171
"1895","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.822126522241104
"1896","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.419707201094761
"1897","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.830149702420352
"1898","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.787120700832479
"1899","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.498898398404605
"1900","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.739858827449622
"1901","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",1
"1902","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.312166940839358
"1903","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.501780682988031
"1904","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.411415155270858
"1905","tert-butylhydroquinone_JURKAT_6 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.710342566201202
"1906","tert-butylhydroquinone_JURKAT_6 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.680843448092458
"1907","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.630290386960484
"1908","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.785149124085926
"1909","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.692062062395412
"1910","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.737819919668405
"1911","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.69635840914657
"1912","tert-butylhydroquinone_JURKAT_6 h_100 nM","benzo(a)pyrene_VCAP_24 h_10 µM",0.541420455864854
"1913","tert-butylhydroquinone_JURKAT_6 h_100 nM","benzo(a)pyrene_VCAP_6 h_10 µM",0.60463661363744
"1914","tert-butylhydroquinone_JURKAT_6 h_100 nM","brefeldin-a_HEPG2_6 h_10 µM",0.130380855561492
"1915","tert-butylhydroquinone_JURKAT_6 h_100 nM","brefeldin-a_HEPG2_6 h_100 nM",0.446967483788682
"1916","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.04 um",0.524161158618446
"1917","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.04 µM",0.647957234311367
"1918","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.12 um",0.530380873728538
"1919","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.12 µM",0.247502649274387
"1920","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.37 um",0.600886303413453
"1921","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.37 µM",0.285180421252858
"1922","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_1.11 um",0.496620535590121
"1923","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_1.11 µM",0.773610596203855
"1924","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_10 µM",0.208231521371985
"1925","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_10.0 um",0.347849424403676
"1926","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_3.33 um",0.522620340624554
"1927","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_3.33 µM",0.578200136531211
"1928","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_6 h_10 µM",0.0441424542772316
"1929","tert-butylhydroquinone_JURKAT_6 h_100 nM","mitomycin-c_HCC515_24 h_10 µM",0.301619411213056
"1930","tert-butylhydroquinone_JURKAT_6 h_100 nM","mitomycin-c_HCC515_6 h_10 µM",0.428113017190324
"1931","tert-butylhydroquinone_JURKAT_6 h_100 nM","quercetin_HEPG2_6 h_10 µM",0.752618786061237
"1932","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_0.04 um",0.354304120383899
"1933","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_0.12 um",0.16579716865404
"1934","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_0.37 um",0.406937655275952
"1935","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_1.11 um",0.582022202356312
"1936","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_10.0 um",0.541330344188336
"1937","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_3.33 um",0.619092534774954
"1938","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_6 h_10 µM",0.326318246504782
"1939","tert-butylhydroquinone_JURKAT_6 h_100 nM","spiperone_HEPG2_24 h_10 µM",0.546915980674626
"1940","tert-butylhydroquinone_JURKAT_6 h_100 nM","spiperone_HEPG2_24 h_3 µM",0.288529545637721
"1941","tert-butylhydroquinone_JURKAT_6 h_100 nM","spiperone_HEPG2_6 h_10 µM",0.636142236840945
"1942","tert-butylhydroquinone_JURKAT_6 h_100 nM","spiperone_HEPG2_6 h_3 µM",0.611278794580006
"1943","tert-butylhydroquinone_JURKAT_6 h_100 nM","temozolomide_HEPG2_6 h_10 µM",0.581745689698299
"1944","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.38872173651326
"1945","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.662254734922889
"1946","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.466488496211168
"1947","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.46873733362267
"1948","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.579773776250324
"1949","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.191921474175812
"1950","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.312166940839358
"1951","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_100 nM",1
"1952","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.348782400602998
"1953","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.726307425131065
"1954","tert-butylhydroquinone_JURKAT_6 h_100 nM","thapsigargin_HEPG2_6 h_10 µM",0.294644916372652
"1955","tert-butylhydroquinone_JURKAT_6 h_100 nM","VU-0418946-1_HEPG2_6 h_10 µM",0.775239694006745
"1956","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_24 h_20 µM",0.663334932150486
"1957","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_24 h_5 µM",0.355087643467808
"1958","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_6 h_10 µM",0.302131071751657
"1959","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_6 h_20 µM",0.369180674283693
"1960","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_6 h_5 µM",0.565168960056179
"1961","tert-butylhydroquinone_JURKAT_6 h_3 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.568393044740654
"1962","tert-butylhydroquinone_JURKAT_6 h_3 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.583516761956585
"1963","tert-butylhydroquinone_JURKAT_6 h_3 µM","brefeldin-a_HEPG2_6 h_10 µM",0.694971116430515
"1964","tert-butylhydroquinone_JURKAT_6 h_3 µM","brefeldin-a_HEPG2_6 h_100 nM",0.421621118620292
"1965","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.04 um",0.639725501122457
"1966","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.488071651797158
"1967","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.12 um",0.514507462337149
"1968","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.546006492408993
"1969","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.37 um",0.7232207997642
"1970","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.510414541048992
"1971","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_1.11 um",0.388887597237806
"1972","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.444083886471059
"1973","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_10 µM",0.431696057164836
"1974","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_10.0 um",0.456222313505565
"1975","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_3.33 um",0.482271473388427
"1976","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.463801999794466
"1977","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_6 h_10 µM",0.37692005518509
"1978","tert-butylhydroquinone_JURKAT_6 h_3 µM","mitomycin-c_HCC515_24 h_10 µM",0.292953157500427
"1979","tert-butylhydroquinone_JURKAT_6 h_3 µM","mitomycin-c_HCC515_6 h_10 µM",0.523071870162935
"1980","tert-butylhydroquinone_JURKAT_6 h_3 µM","quercetin_HEPG2_6 h_10 µM",0.441763832799497
"1981","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_0.04 um",0.627255464525744
"1982","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_0.12 um",0.667157042497779
"1983","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_0.37 um",0.539635529089182
"1984","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_1.11 um",0.537930820336811
"1985","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_10.0 um",0.47750398985833
"1986","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_3.33 um",0.440469707157006
"1987","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_6 h_10 µM",0.385937534900465
"1988","tert-butylhydroquinone_JURKAT_6 h_3 µM","spiperone_HEPG2_24 h_10 µM",0.58326317844771
"1989","tert-butylhydroquinone_JURKAT_6 h_3 µM","spiperone_HEPG2_24 h_3 µM",0.347331076460026
"1990","tert-butylhydroquinone_JURKAT_6 h_3 µM","spiperone_HEPG2_6 h_10 µM",0.546818801460485
"1991","tert-butylhydroquinone_JURKAT_6 h_3 µM","spiperone_HEPG2_6 h_3 µM",0.56146644471446
"1992","tert-butylhydroquinone_JURKAT_6 h_3 µM","temozolomide_HEPG2_6 h_10 µM",0.496310141106435
"1993","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.73402534953566
"1994","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.446851134028132
"1995","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.754823638073783
"1996","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.496605775606911
"1997","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.542069232343864
"1998","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.572499805520927
"1999","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.501780682988031
"2000","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.348782400602998
"2001","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",1
"2002","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.51254457369782
"2003","tert-butylhydroquinone_JURKAT_6 h_3 µM","thapsigargin_HEPG2_6 h_10 µM",0.240859560828122
"2004","tert-butylhydroquinone_JURKAT_6 h_3 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.461109490493918
"2005","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_24 h_20 µM",0.506267781766941
"2006","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_24 h_5 µM",0.579475213428466
"2007","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_6 h_10 µM",0.405782693723645
"2008","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_6 h_20 µM",0.612343190081273
"2009","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_6 h_5 µM",0.335729803107694
"2010","tert-butylhydroquinone_JURKAT_6 h_500 nM","benzo(a)pyrene_VCAP_24 h_10 µM",0.823700600384149
"2011","tert-butylhydroquinone_JURKAT_6 h_500 nM","benzo(a)pyrene_VCAP_6 h_10 µM",0.748919988845057
"2012","tert-butylhydroquinone_JURKAT_6 h_500 nM","brefeldin-a_HEPG2_6 h_10 µM",0.148839753663655
"2013","tert-butylhydroquinone_JURKAT_6 h_500 nM","brefeldin-a_HEPG2_6 h_100 nM",0.452615366553869
"2014","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.04 um",0.455216925766218
"2015","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.04 µM",0.621194685288867
"2016","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.12 um",0.786601947290709
"2017","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.12 µM",0.38511329318722
"2018","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.37 um",0.823190624675875
"2019","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.37 µM",0.434392186430372
"2020","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_1.11 um",0.730434950027995
"2021","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_1.11 µM",0.710093866124782
"2022","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_10 µM",0.515211984418967
"2023","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_10.0 um",0.372668376141371
"2024","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_3.33 um",0.795756289042539
"2025","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_3.33 µM",0.623136252165541
"2026","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_6 h_10 µM",0.174188274077729
"2027","tert-butylhydroquinone_JURKAT_6 h_500 nM","mitomycin-c_HCC515_24 h_10 µM",0.341565355106977
"2028","tert-butylhydroquinone_JURKAT_6 h_500 nM","mitomycin-c_HCC515_6 h_10 µM",0.4562775647902
"2029","tert-butylhydroquinone_JURKAT_6 h_500 nM","quercetin_HEPG2_6 h_10 µM",0.672762607846745
"2030","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_0.04 um",0.587118428978686
"2031","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_0.12 um",0.456451590169691
"2032","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_0.37 um",0.536615185330796
"2033","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_1.11 um",0.540468900838852
"2034","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_10.0 um",0.621876566253627
"2035","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_24 h_3.33 um",0.628594458892196
"2036","tert-butylhydroquinone_JURKAT_6 h_500 nM","radicicol_HEPG2_6 h_10 µM",0.349836691560756
"2037","tert-butylhydroquinone_JURKAT_6 h_500 nM","spiperone_HEPG2_24 h_10 µM",0.730950232381415
"2038","tert-butylhydroquinone_JURKAT_6 h_500 nM","spiperone_HEPG2_24 h_3 µM",0.340102116033013
"2039","tert-butylhydroquinone_JURKAT_6 h_500 nM","spiperone_HEPG2_6 h_10 µM",0.734301631965408
"2040","tert-butylhydroquinone_JURKAT_6 h_500 nM","spiperone_HEPG2_6 h_3 µM",0.743925518034994
"2041","tert-butylhydroquinone_JURKAT_6 h_500 nM","temozolomide_HEPG2_6 h_10 µM",0.705512076761845
"2042","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.600285961004061
"2043","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.553415157918293
"2044","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.542055078469745
"2045","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.494511401670379
"2046","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.643761215531682
"2047","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.503921629242245
"2048","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.411415155270858
"2049","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.726307425131065
"2050","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.51254457369782
"2051","tert-butylhydroquinone_JURKAT_6 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_500 nM",1
"2052","tert-butylhydroquinone_JURKAT_6 h_500 nM","thapsigargin_HEPG2_6 h_10 µM",0.204460674924976
"2053","tert-butylhydroquinone_JURKAT_6 h_500 nM","VU-0418946-1_HEPG2_6 h_10 µM",0.798808024394198
"2054","tert-butylhydroquinone_JURKAT_6 h_500 nM","YC-1_HEPG2_24 h_20 µM",0.537573381517707
"2055","tert-butylhydroquinone_JURKAT_6 h_500 nM","YC-1_HEPG2_24 h_5 µM",0.334716378257698
"2056","tert-butylhydroquinone_JURKAT_6 h_500 nM","YC-1_HEPG2_6 h_10 µM",0.454173910733623
"2057","tert-butylhydroquinone_JURKAT_6 h_500 nM","YC-1_HEPG2_6 h_20 µM",0.525914197193236
"2058","tert-butylhydroquinone_JURKAT_6 h_500 nM","YC-1_HEPG2_6 h_5 µM",0.496052934797441
"2059","thapsigargin_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.0387754855644643
"2060","thapsigargin_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.411030799825862
"2061","thapsigargin_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.22178448917356
"2062","thapsigargin_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.777999082669765
"2063","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.29591647652446
"2064","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.525067759788626
"2065","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.43062380269458
"2066","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.678842077126099
"2067","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.272943285351333
"2068","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.654042701229857
"2069","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.398740068921915
"2070","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.541695425926234
"2071","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.377199104850482
"2072","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.784113452714411
"2073","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.265188406347854
"2074","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.400094278868098
"2075","thapsigargin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.688447365570728
"2076","thapsigargin_HEPG2_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.46671686960154
"2077","thapsigargin_HEPG2_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.544765905247883
