"","exp1","exp2","Jc"
"1790","tert-butylhydroquinone_JURKAT_24 h_500 nM","radicicol_HEPG2_24 h_3.33 um",0.170731707317073
"1791","tert-butylhydroquinone_JURKAT_24 h_500 nM","radicicol_HEPG2_6 h_10 µM",0.218045112781955
"1792","tert-butylhydroquinone_JURKAT_24 h_500 nM","spiperone_HEPG2_24 h_10 µM",0.192307692307692
"1793","tert-butylhydroquinone_JURKAT_24 h_500 nM","spiperone_HEPG2_24 h_3 µM",0.110236220472441
"1794","tert-butylhydroquinone_JURKAT_24 h_500 nM","spiperone_HEPG2_6 h_10 µM",0.236994219653179
"1795","tert-butylhydroquinone_JURKAT_24 h_500 nM","spiperone_HEPG2_6 h_3 µM",0.166666666666667
"1796","tert-butylhydroquinone_JURKAT_24 h_500 nM","temozolomide_HEPG2_6 h_10 µM",0.188679245283019
"1797","tert-butylhydroquinone_JURKAT_24 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.189944134078212
"1798","tert-butylhydroquinone_JURKAT_24 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.223684210526316
"1799","tert-butylhydroquinone_JURKAT_24 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.227544910179641
"1800","tert-butylhydroquinone_JURKAT_24 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.0747663551401869
"1801","tert-butylhydroquinone_JURKAT_24 h_500 nM","tert-butylhydroquinone_JURKAT_24 h_500 nM",1
"1802","tert-butylhydroquinone_JURKAT_24 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0769230769230769
"1803","tert-butylhydroquinone_JURKAT_24 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.195652173913043
"1804","tert-butylhydroquinone_JURKAT_24 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.2
"1805","tert-butylhydroquinone_JURKAT_24 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.168067226890756
"1806","tert-butylhydroquinone_JURKAT_24 h_500 nM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.162393162393162
"1807","tert-butylhydroquinone_JURKAT_24 h_500 nM","thapsigargin_HEPG2_6 h_10 µM",0.0555555555555556
"1808","tert-butylhydroquinone_JURKAT_24 h_500 nM","VU-0418946-1_HEPG2_6 h_10 µM",0.171597633136095
"1809","tert-butylhydroquinone_JURKAT_24 h_500 nM","YC-1_HEPG2_24 h_20 µM",0.254901960784314
"1810","tert-butylhydroquinone_JURKAT_24 h_500 nM","YC-1_HEPG2_24 h_5 µM",0.195652173913043
"1811","tert-butylhydroquinone_JURKAT_24 h_500 nM","YC-1_HEPG2_6 h_10 µM",0.0825688073394495
"1812","tert-butylhydroquinone_JURKAT_24 h_500 nM","YC-1_HEPG2_6 h_20 µM",0.162011173184358
"1813","tert-butylhydroquinone_JURKAT_24 h_500 nM","YC-1_HEPG2_6 h_5 µM",0.185185185185185
"1814","tert-butylhydroquinone_JURKAT_6 h_1 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.0393700787401575
"1815","tert-butylhydroquinone_JURKAT_6 h_1 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.036036036036036
"1816","tert-butylhydroquinone_JURKAT_6 h_1 µM","brefeldin-a_HEPG2_6 h_10 µM",0.0833333333333333
"1817","tert-butylhydroquinone_JURKAT_6 h_1 µM","brefeldin-a_HEPG2_6 h_100 nM",0.103092783505155
"1818","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_24 h_0.04 um",0.0490196078431373
"1819","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.0740740740740741
"1820","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_24 h_0.12 um",0.0825688073394495
"1821","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.1125
"1822","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_24 h_0.37 um",0.0764705882352941
"1823","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.0561797752808989
"1824","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_24 h_1.11 um",0.126984126984127
"1825","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.0925925925925926
"1826","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_24 h_10 µM",0.0493827160493827
"1827","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_24 h_10.0 um",0.0490196078431373
"1828","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_24 h_3.33 um",0.104347826086957
"1829","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.0277777777777778
"1830","tert-butylhydroquinone_JURKAT_6 h_1 µM","geldanamycin_HEPG2_6 h_10 µM",0.0714285714285714
"1831","tert-butylhydroquinone_JURKAT_6 h_1 µM","mitomycin-c_HCC515_24 h_10 µM",0.0338983050847458
"1832","tert-butylhydroquinone_JURKAT_6 h_1 µM","mitomycin-c_HCC515_6 h_10 µM",0.164383561643836
"1833","tert-butylhydroquinone_JURKAT_6 h_1 µM","quercetin_HEPG2_6 h_10 µM",0.0980392156862745
"1834","tert-butylhydroquinone_JURKAT_6 h_1 µM","radicicol_HEPG2_24 h_0.04 um",0.0469798657718121
"1835","tert-butylhydroquinone_JURKAT_6 h_1 µM","radicicol_HEPG2_24 h_0.12 um",0.225
"1836","tert-butylhydroquinone_JURKAT_6 h_1 µM","radicicol_HEPG2_24 h_0.37 um",0.0709219858156028
"1837","tert-butylhydroquinone_JURKAT_6 h_1 µM","radicicol_HEPG2_24 h_1.11 um",0.12
"1838","tert-butylhydroquinone_JURKAT_6 h_1 µM","radicicol_HEPG2_24 h_10.0 um",0.0847457627118644
"1839","tert-butylhydroquinone_JURKAT_6 h_1 µM","radicicol_HEPG2_24 h_3.33 um",0.0684931506849315
"1840","tert-butylhydroquinone_JURKAT_6 h_1 µM","radicicol_HEPG2_6 h_10 µM",0.0549450549450549
"1841","tert-butylhydroquinone_JURKAT_6 h_1 µM","spiperone_HEPG2_24 h_10 µM",0.0709219858156028
"1842","tert-butylhydroquinone_JURKAT_6 h_1 µM","spiperone_HEPG2_24 h_3 µM",0.0869565217391304
"1843","tert-butylhydroquinone_JURKAT_6 h_1 µM","spiperone_HEPG2_6 h_10 µM",0.0802919708029197
"1844","tert-butylhydroquinone_JURKAT_6 h_1 µM","spiperone_HEPG2_6 h_3 µM",0.137254901960784
"1845","tert-butylhydroquinone_JURKAT_6 h_1 µM","temozolomide_HEPG2_6 h_10 µM",0.0909090909090909
"1846","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.0808823529411765
"1847","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.0619469026548673
"1848","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.112
"1849","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.0888888888888889
"1850","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.0769230769230769
"1851","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",1
"1852","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.0645161290322581
"1853","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.0654205607476635
"1854","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.0428571428571429
"1855","tert-butylhydroquinone_JURKAT_6 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.0606060606060606
"1856","tert-butylhydroquinone_JURKAT_6 h_1 µM","thapsigargin_HEPG2_6 h_10 µM",0.0212765957446809
"1857","tert-butylhydroquinone_JURKAT_6 h_1 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.0731707317073171
"1858","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_24 h_20 µM",0.05
"1859","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_24 h_5 µM",0.0645161290322581
"1860","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_6 h_10 µM",0.04
"1861","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_6 h_20 µM",0.109375
"1862","tert-butylhydroquinone_JURKAT_6 h_1 µM","YC-1_HEPG2_6 h_5 µM",0.0588235294117647
"1863","tert-butylhydroquinone_JURKAT_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.178343949044586
"1864","tert-butylhydroquinone_JURKAT_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.183098591549296
"1865","tert-butylhydroquinone_JURKAT_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.156862745098039
"1866","tert-butylhydroquinone_JURKAT_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.167883211678832
"1867","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.259842519685039
"1868","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.207142857142857
"1869","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.23021582733813
"1870","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.173553719008264
"1871","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.16256157635468
"1872","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.185483870967742
"1873","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.137614678899083
"1874","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.108910891089109
"1875","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.179487179487179
"1876","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.151079136690647
"1877","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.153846153846154
"1878","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.154545454545455
"1879","tert-butylhydroquinone_JURKAT_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.13953488372093
"1880","tert-butylhydroquinone_JURKAT_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.14
"1881","tert-butylhydroquinone_JURKAT_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.189655172413793
"1882","tert-butylhydroquinone_JURKAT_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.184782608695652
"1883","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.154696132596685
"1884","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.108695652173913
"1885","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.2
"1886","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.213235294117647
"1887","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.147058823529412
"1888","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.190909090909091
"1889","tert-butylhydroquinone_JURKAT_6 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.192
"1890","tert-butylhydroquinone_JURKAT_6 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.214285714285714
"1891","tert-butylhydroquinone_JURKAT_6 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.11304347826087
"1892","tert-butylhydroquinone_JURKAT_6 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.142045454545455
"1893","tert-butylhydroquinone_JURKAT_6 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.242647058823529
"1894","tert-butylhydroquinone_JURKAT_6 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.141414141414141
"1895","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.19047619047619
"1896","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.235714285714286
"1897","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.207547169811321
"1898","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.133333333333333
"1899","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.195652173913043
"1900","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0645161290322581
"1901","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",1
"1902","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.159722222222222
"1903","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.166666666666667
"1904","tert-butylhydroquinone_JURKAT_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.0695652173913043
"1905","tert-butylhydroquinone_JURKAT_6 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.0978260869565217
"1906","tert-butylhydroquinone_JURKAT_6 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.209150326797386
"1907","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.154838709677419
"1908","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.256198347107438
"1909","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.117021276595745
"1910","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.21875
"1911","tert-butylhydroquinone_JURKAT_6 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.185430463576159
"1912","tert-butylhydroquinone_JURKAT_6 h_100 nM","benzo(a)pyrene_VCAP_24 h_10 µM",0.197604790419162
"1913","tert-butylhydroquinone_JURKAT_6 h_100 nM","benzo(a)pyrene_VCAP_6 h_10 µM",0.228187919463087
"1914","tert-butylhydroquinone_JURKAT_6 h_100 nM","brefeldin-a_HEPG2_6 h_10 µM",0.108333333333333
"1915","tert-butylhydroquinone_JURKAT_6 h_100 nM","brefeldin-a_HEPG2_6 h_100 nM",0.198630136986301
"1916","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.04 um",0.19047619047619
"1917","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.04 µM",0.202614379084967
"1918","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.12 um",0.207792207792208
"1919","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.12 µM",0.2265625
"1920","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.37 um",0.18957345971564
"1921","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_0.37 µM",0.208955223880597
"1922","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_1.11 um",0.148760330578512
"1923","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_1.11 µM",0.144144144144144
"1924","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_10 µM",0.176923076923077
"1925","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_10.0 um",0.174496644295302
"1926","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_3.33 um",0.160714285714286
"1927","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_24 h_3.33 µM",0.145161290322581
"1928","tert-butylhydroquinone_JURKAT_6 h_100 nM","geldanamycin_HEPG2_6 h_10 µM",0.0761904761904762
"1929","tert-butylhydroquinone_JURKAT_6 h_100 nM","mitomycin-c_HCC515_24 h_10 µM",0.112068965517241
"1930","tert-butylhydroquinone_JURKAT_6 h_100 nM","mitomycin-c_HCC515_6 h_10 µM",0.233870967741935
"1931","tert-butylhydroquinone_JURKAT_6 h_100 nM","quercetin_HEPG2_6 h_10 µM",0.127272727272727
"1932","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_0.04 um",0.114427860696517
"1933","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_0.12 um",0.0934579439252336
"1934","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_0.37 um",0.209944751381215
"1935","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_1.11 um",0.184210526315789
"1936","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_10.0 um",0.109243697478992
"1937","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_24 h_3.33 um",0.17741935483871
"1938","tert-butylhydroquinone_JURKAT_6 h_100 nM","radicicol_HEPG2_6 h_10 µM",0.205882352941176
"1939","tert-butylhydroquinone_JURKAT_6 h_100 nM","spiperone_HEPG2_24 h_10 µM",0.23728813559322
"1940","tert-butylhydroquinone_JURKAT_6 h_100 nM","spiperone_HEPG2_24 h_3 µM",0.153225806451613
"1941","tert-butylhydroquinone_JURKAT_6 h_100 nM","spiperone_HEPG2_6 h_10 µM",0.180327868852459
"1942","tert-butylhydroquinone_JURKAT_6 h_100 nM","spiperone_HEPG2_6 h_3 µM",0.179487179487179
"1943","tert-butylhydroquinone_JURKAT_6 h_100 nM","temozolomide_HEPG2_6 h_10 µM",0.132743362831858
"1944","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.174863387978142
"1945","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.236842105263158
"1946","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.203488372093023
"1947","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.125
"1948","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.2
"1949","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0654205607476635
"1950","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.159722222222222
"1951","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_100 nM",1
"1952","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.128
"1953","tert-butylhydroquinone_JURKAT_6 h_100 nM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.26605504587156
"1954","tert-butylhydroquinone_JURKAT_6 h_100 nM","thapsigargin_HEPG2_6 h_10 µM",0.0943396226415094
"1955","tert-butylhydroquinone_JURKAT_6 h_100 nM","VU-0418946-1_HEPG2_6 h_10 µM",0.219512195121951
"1956","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_24 h_20 µM",0.182926829268293
"1957","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_24 h_5 µM",0.237037037037037
"1958","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_6 h_10 µM",0.111111111111111
"1959","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_6 h_20 µM",0.193181818181818
"1960","tert-butylhydroquinone_JURKAT_6 h_100 nM","YC-1_HEPG2_6 h_5 µM",0.204968944099379
"1961","tert-butylhydroquinone_JURKAT_6 h_3 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.204545454545455
"1962","tert-butylhydroquinone_JURKAT_6 h_3 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.183333333333333
"1963","tert-butylhydroquinone_JURKAT_6 h_3 µM","brefeldin-a_HEPG2_6 h_10 µM",0.15
"1964","tert-butylhydroquinone_JURKAT_6 h_3 µM","brefeldin-a_HEPG2_6 h_100 nM",0.126050420168067
"1965","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.04 um",0.218181818181818
"1966","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.153225806451613
"1967","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.12 um",0.16
"1968","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.137254901960784
"1969","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.37 um",0.147540983606557
"1970","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.152380952380952
"1971","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_1.11 um",0.0888888888888889
"1972","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.116883116883117
"1973","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_10 µM",0.108910891089109
"1974","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_10.0 um",0.175438596491228
"1975","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_3.33 um",0.132352941176471
"1976","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.134831460674157
"1977","tert-butylhydroquinone_JURKAT_6 h_3 µM","geldanamycin_HEPG2_6 h_10 µM",0.142857142857143
"1978","tert-butylhydroquinone_JURKAT_6 h_3 µM","mitomycin-c_HCC515_24 h_10 µM",0.1
"1979","tert-butylhydroquinone_JURKAT_6 h_3 µM","mitomycin-c_HCC515_6 h_10 µM",0.12
"1980","tert-butylhydroquinone_JURKAT_6 h_3 µM","quercetin_HEPG2_6 h_10 µM",0.152777777777778
"1981","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_0.04 um",0.0701754385964912
"1982","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_0.12 um",0.101449275362319
"1983","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_0.37 um",0.141025641025641
"1984","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_1.11 um",0.148760330578512
"1985","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_10.0 um",0.213333333333333
"1986","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_24 h_3.33 um",0.179775280898876
"1987","tert-butylhydroquinone_JURKAT_6 h_3 µM","radicicol_HEPG2_6 h_10 µM",0.171428571428571
"1988","tert-butylhydroquinone_JURKAT_6 h_3 µM","spiperone_HEPG2_24 h_10 µM",0.126582278481013
"1989","tert-butylhydroquinone_JURKAT_6 h_3 µM","spiperone_HEPG2_24 h_3 µM",0.108695652173913
"1990","tert-butylhydroquinone_JURKAT_6 h_3 µM","spiperone_HEPG2_6 h_10 µM",0.129032258064516
"1991","tert-butylhydroquinone_JURKAT_6 h_3 µM","spiperone_HEPG2_6 h_3 µM",0.191666666666667
"1992","tert-butylhydroquinone_JURKAT_6 h_3 µM","temozolomide_HEPG2_6 h_10 µM",0.115384615384615
"1993","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.12258064516129
"1994","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.185483870967742
"1995","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.177304964539007
"1996","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.134328358208955
"1997","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.168067226890756
"1998","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0428571428571429
"1999","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.166666666666667
"2000","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.128
"2001","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",1
"2002","tert-butylhydroquinone_JURKAT_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.114942528735632
"2003","tert-butylhydroquinone_JURKAT_6 h_3 µM","thapsigargin_HEPG2_6 h_10 µM",0.102941176470588
"2004","tert-butylhydroquinone_JURKAT_6 h_3 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.177777777777778
"2005","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_24 h_20 µM",0.16793893129771
"2006","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_24 h_5 µM",0.223300970873786
"2007","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_6 h_10 µM",0.0972222222222222
"2008","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_6 h_20 µM",0.126666666666667
"2009","tert-butylhydroquinone_JURKAT_6 h_3 µM","YC-1_HEPG2_6 h_5 µM",0.204724409448819
"2010","tert-butylhydroquinone_JURKAT_6 h_500 nM","benzo(a)pyrene_VCAP_24 h_10 µM",0.181818181818182
"2011","tert-butylhydroquinone_JURKAT_6 h_500 nM","benzo(a)pyrene_VCAP_6 h_10 µM",0.188034188034188
"2012","tert-butylhydroquinone_JURKAT_6 h_500 nM","brefeldin-a_HEPG2_6 h_10 µM",0.1125
"2013","tert-butylhydroquinone_JURKAT_6 h_500 nM","brefeldin-a_HEPG2_6 h_100 nM",0.100840336134454
"2014","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.04 um",0.149122807017544
"2015","tert-butylhydroquinone_JURKAT_6 h_500 nM","geldanamycin_HEPG2_24 h_0.04 µM",0.166666666666667
